,Unnamed: 0,lemma,word_form,word_number,n_tokens,tokenization_type,adj_probs,article_number,adj_number,adj,affix,sentence,model_token_inputs,source,surprisal,surprisal_shift,log_odds
229,229,miseria,miseria,sing,1,default,4.59317419654326e-07,plural,plural,grandes,s,[MASK] miseria [MASK],"[CLS] , [MASK] , miseria , [MASK] , [SEP]",morphemic,14.59352431980582,4.826313047960268,-4.82631304796027
231,231,miseria,miserias,plur,2,default,7.816497964086011e-05,plural,plural,grandes,s,[MASK] miserias [MASK],"[CLS] , [MASK] , miseria , ##s , [MASK] , [SEP]",morphemic,9.456688841398654,-3.6452227539095325,3.6452227539095325
233,233,miseria,miseria##s,plur,2,artificial,7.816497964086011e-05,plural,plural,grandes,s,[MASK] miseria##s [MASK],"[CLS] , [MASK] , miseria , ##s , [MASK] , [SEP]",morphemic,9.456688841398654,-3.6452227539095325,3.6452227539095325
235,235,interferencia,interferencia,sing,1,default,3.31480947579621e-07,plural,plural,grandes,s,[MASK] interferencia [MASK],"[CLS] , [MASK] , interferencia , [MASK] , [SEP]",morphemic,14.919695502336792,3.400886497149541,-3.4008864971495423
237,237,interferencia,interferencias,plur,2,default,8.204612640838604e-06,plural,plural,grandes,s,[MASK] interferencias [MASK],"[CLS] , [MASK] , interferencia , ##s , [MASK] , [SEP]",morphemic,11.710814044672109,-4.277372368539771,4.277372368539775
239,239,interferencia,interferencia##s,plur,2,artificial,8.204612640838604e-06,plural,plural,grandes,s,[MASK] interferencia##s [MASK],"[CLS] , [MASK] , interferencia , ##s , [MASK] , [SEP]",morphemic,11.710814044672109,-4.277372368539771,4.277372368539775
241,241,coherencia,coherencia,sing,1,default,1.0666585836816013e-07,plural,plural,grandes,s,[MASK] coherencia [MASK],"[CLS] , [MASK] , coherencia , [MASK] , [SEP]",morphemic,16.053564707647958,2.3481979696727002,-2.348197969672701
243,243,coherencia,coherencias,plur,2,default,1.1172070117027031e-05,plural,plural,grandes,s,[MASK] coherencias [MASK],"[CLS] , [MASK] , coherencia , ##s , [MASK] , [SEP]",morphemic,11.402093633761847,-5.2962141605421635,5.296214160542162
245,245,coherencia,coherencia##s,plur,2,artificial,1.1172070117027031e-05,plural,plural,grandes,s,[MASK] coherencia##s [MASK],"[CLS] , [MASK] , coherencia , ##s , [MASK] , [SEP]",morphemic,11.402093633761847,-5.2962141605421635,5.296214160542162
247,247,postura,postura,sing,1,default,1.577348456294203e-07,plural,plural,grandes,s,[MASK] postura [MASK],"[CLS] , [MASK] , postura , [MASK] , [SEP]",morphemic,15.662350405880298,3.7791422984729,-3.7791422984728986
249,249,postura,posturas,plur,2,default,9.835326636675744e-06,plural,plural,grandes,s,[MASK] posturas [MASK],"[CLS] , [MASK] , postura , ##s , [MASK] , [SEP]",morphemic,11.529529895014782,-5.925073678154096,5.925073678154094
251,251,postura,postura##s,plur,2,artificial,9.835326636675744e-06,plural,plural,grandes,s,[MASK] postura##s [MASK],"[CLS] , [MASK] , postura , ##s , [MASK] , [SEP]",morphemic,11.529529895014782,-5.925073678154096,5.925073678154094
253,253,intestino,intestino,sing,1,default,6.194728030095575e-06,plural,plural,grandes,s,[MASK] intestino [MASK],"[CLS] , [MASK] , intestino , [MASK] , [SEP]",morphemic,11.991811945364937,2.952393586377159,-2.9523935863763824
255,255,intestino,intestinos,plur,2,default,9.559362661093472e-05,plural,plural,grandes,s,[MASK] intestinos [MASK],"[CLS] , [MASK] , intestino , ##s , [MASK] , [SEP]",morphemic,9.255404407378917,-4.29260725723184,4.292607257231839
257,257,intestino,intestino##s,plur,2,artificial,9.559362661093472e-05,plural,plural,grandes,s,[MASK] intestino##s [MASK],"[CLS] , [MASK] , intestino , ##s , [MASK] , [SEP]",morphemic,9.255404407378917,-4.29260725723184,4.292607257231839
259,259,vertido,vertido,sing,1,default,1.380586809318629e-06,plural,plural,grandes,s,[MASK] vertido [MASK],"[CLS] , [MASK] , vertido , [MASK] , [SEP]",morphemic,13.493001925033392,1.4915084370639597,-1.4915084370639602
261,261,vertido,vertidos,plur,2,default,2.6058542061946355e-05,plural,plural,grandes,s,[MASK] vertidos [MASK],"[CLS] , [MASK] , vertido , ##s , [MASK] , [SEP]",morphemic,10.555164933268252,-5.196296629666584,5.196296629666582
263,263,vertido,vertido##s,plur,2,artificial,2.6058542061946355e-05,plural,plural,grandes,s,[MASK] vertido##s [MASK],"[CLS] , [MASK] , vertido , ##s , [MASK] , [SEP]",morphemic,10.555164933268252,-5.196296629666584,5.196296629666582
265,265,fracaso,fracaso,sing,1,default,5.402627607509203e-07,plural,plural,grandes,s,[MASK] fracaso [MASK],"[CLS] , [MASK] , fracaso , [MASK] , [SEP]",morphemic,14.431210221753368,3.846557614646219,-3.8465576146462186
267,267,fracaso,fracasos,plur,2,default,0.0001078457353287,plural,plural,grandes,s,[MASK] fracasos [MASK],"[CLS] , [MASK] , fracaso , ##s , [MASK] , [SEP]",morphemic,9.134808728528114,-5.2392273324216845,5.239227332421335
269,269,fracaso,fracaso##s,plur,2,artificial,0.0001078457353287,plural,plural,grandes,s,[MASK] fracaso##s [MASK],"[CLS] , [MASK] , fracaso , ##s , [MASK] , [SEP]",morphemic,9.134808728528114,-5.2392273324216845,5.239227332421335
271,271,secuela,secuela,sing,1,default,3.25960030522765e-07,plural,plural,grandes,s,[MASK] secuela [MASK],"[CLS] , [MASK] , secuela , [MASK] , [SEP]",morphemic,14.936491068854794,3.254528923302118,-3.254528923302117
273,273,secuela,secuelas,plur,2,default,7.293999715329846e-06,plural,plural,grandes,s,[MASK] secuelas [MASK],"[CLS] , [MASK] , secuela , ##s , [MASK] , [SEP]",morphemic,11.828458504605775,-4.516220042833952,4.516220042833952
275,275,secuela,secuela##s,plur,2,artificial,7.293999715329846e-06,plural,plural,grandes,s,[MASK] secuela##s [MASK],"[CLS] , [MASK] , secuela , ##s , [MASK] , [SEP]",morphemic,11.828458504605775,-4.516220042833952,4.516220042833952
277,277,villa,villa,sing,1,default,8.113297553791199e-07,plural,plural,grandes,s,[MASK] villa [MASK],"[CLS] , [MASK] , villa , [MASK] , [SEP]",morphemic,14.02459126204499,5.34453959200612,-5.344539592005991
279,279,villa,villas,plur,2,default,0.0001542752725072,plural,plural,grandes,s,[MASK] villas [MASK],"[CLS] , [MASK] , villa , ##s , [MASK] , [SEP]",morphemic,8.776772067385535,-4.633334133507596,4.633334133507462
281,281,villa,villa##s,plur,2,artificial,0.0001542752725072,plural,plural,grandes,s,[MASK] villa##s [MASK],"[CLS] , [MASK] , villa , ##s , [MASK] , [SEP]",morphemic,8.776772067385535,-4.633334133507596,4.633334133507462
283,283,lata,lata,sing,1,default,1.0588569239189385e-06,plural,plural,grandes,s,[MASK] lata [MASK],"[CLS] , [MASK] , lata , [MASK] , [SEP]",morphemic,13.758320605364904,5.260585782537467,-5.2605857825372615
285,285,lata,latas,plur,2,default,0.0002027306181844,plural,plural,grandes,s,[MASK] latas [MASK],"[CLS] , [MASK] , lata , ##s , [MASK] , [SEP]",morphemic,8.503632464189593,-3.3624476985682836,3.3624476985681233
287,287,lata,lata##s,plur,2,artificial,0.0002027306181844,plural,plural,grandes,s,[MASK] lata##s [MASK],"[CLS] , [MASK] , lata , ##s , [MASK] , [SEP]",morphemic,8.503632464189593,-3.3624476985682836,3.3624476985681233
289,289,hielo,hielo,sing,1,default,3.0115786557871616e-06,plural,plural,grandes,s,[MASK] hielo [MASK],"[CLS] , [MASK] , hielo , [MASK] , [SEP]",morphemic,12.713046146328816,3.1219406448537477,-3.121940644853749
291,291,hielo,hielos,plur,2,default,9.9686199973803e-05,plural,plural,grandes,s,[MASK] hielos [MASK],"[CLS] , [MASK] , hielo , ##s , [MASK] , [SEP]",morphemic,9.213483306085289,-3.434298453561116,3.4342984535611154
293,293,hielo,hielo##s,plur,2,artificial,9.9686199973803e-05,plural,plural,grandes,s,[MASK] hielo##s [MASK],"[CLS] , [MASK] , hielo , ##s , [MASK] , [SEP]",morphemic,9.213483306085289,-3.434298453561116,3.4342984535611154
295,295,milenio,milenio,sing,1,default,4.962943194186664e-07,plural,plural,grandes,s,[MASK] milenio [MASK],"[CLS] , [MASK] , milenio , [MASK] , [SEP]",morphemic,14.516096700280569,2.242973387087167,-2.2429733870871655
297,297,milenio,milenios,plur,2,default,2.509653495508246e-05,plural,plural,grandes,s,[MASK] milenios [MASK],"[CLS] , [MASK] , milenio , ##s , [MASK] , [SEP]",morphemic,10.592780770954567,-4.822166458717822,4.822166458717823
299,299,milenio,milenio##s,plur,2,artificial,2.509653495508246e-05,plural,plural,grandes,s,[MASK] milenio##s [MASK],"[CLS] , [MASK] , milenio , ##s , [MASK] , [SEP]",morphemic,10.592780770954567,-4.822166458717822,4.822166458717823
301,301,embajada,embajada,sing,1,default,1.7232713389603305e-06,plural,plural,grandes,s,[MASK] embajada [MASK],"[CLS] , [MASK] , embajada , [MASK] , [SEP]",morphemic,13.271286132283096,4.709408334971386,-4.70940833497087
303,303,embajada,embajadas,plur,2,default,1.5861713109188713e-05,plural,plural,grandes,s,[MASK] embajadas [MASK],"[CLS] , [MASK] , embajada , ##s , [MASK] , [SEP]",morphemic,11.051602333139977,-6.279681238336016,6.279681238336017
305,305,embajada,embajada##s,plur,2,artificial,1.5861713109188713e-05,plural,plural,grandes,s,[MASK] embajada##s [MASK],"[CLS] , [MASK] , embajada , ##s , [MASK] , [SEP]",morphemic,11.051602333139977,-6.279681238336016,6.279681238336017
307,307,capitalista,capitalista,sing,1,default,3.06699348584516e-07,plural,plural,grandes,s,[MASK] capitalista [MASK],"[CLS] , [MASK] , capitalista , [MASK] , [SEP]",morphemic,14.997397889778522,2.6673355328254615,-2.667335532825462
309,309,capitalista,capitalistas,plur,2,default,2.9826855097780932e-05,plural,plural,grandes,s,[MASK] capitalistas [MASK],"[CLS] , [MASK] , capitalista , ##s , [MASK] , [SEP]",morphemic,10.420101392491937,-4.727437920060471,4.727437920060473
311,311,capitalista,capitalista##s,plur,2,artificial,2.9826855097780932e-05,plural,plural,grandes,s,[MASK] capitalista##s [MASK],"[CLS] , [MASK] , capitalista , ##s , [MASK] , [SEP]",morphemic,10.420101392491937,-4.727437920060471,4.727437920060473
313,313,tambor,tambor,sing,1,default,1.775994405761594e-06,plural,plural,grandes,es,[MASK] tambor [MASK],"[CLS] , [MASK] , tambor , [MASK] , [SEP]",morphemic,13.24115006330827,4.896347963022508,-4.896347963022346
315,315,tambor,tambores,plur,2,default,0.0004517156921792,plural,plural,grandes,es,[MASK] tambores [MASK],"[CLS] , [MASK] , tambor , ##es , [MASK] , [SEP]",morphemic,7.702457575638653,-3.729095905824745,3.729095905824574
317,317,tambor,tambor##es,plur,2,artificial,0.0004517156921792,plural,plural,grandes,es,[MASK] tambor##es [MASK],"[CLS] , [MASK] , tambor , ##es , [MASK] , [SEP]",morphemic,7.702457575638653,-3.729095905824745,3.729095905824574
319,319,alba,alba,sing,1,default,6.79036986639403e-07,plural,plural,grandes,s,[MASK] alba [MASK],"[CLS] , [MASK] , alba , [MASK] , [SEP]",morphemic,14.202590238648291,3.7619810268852216,-3.7619810268852234
321,321,alba,albas,plur,2,default,6.018072963343002e-05,plural,plural,grandes,s,[MASK] albas [MASK],"[CLS] , [MASK] , alba , ##s , [MASK] , [SEP]",morphemic,9.71815836265126,-2.8558368067007756,2.8558368067007764
323,323,alba,alba##s,plur,2,artificial,6.018072963343002e-05,plural,plural,grandes,s,[MASK] alba##s [MASK],"[CLS] , [MASK] , alba , ##s , [MASK] , [SEP]",morphemic,9.71815836265126,-2.8558368067007756,2.8558368067007764
325,325,palacio,palacio,sing,1,default,1.0386230542280828e-06,plural,plural,grandes,s,[MASK] palacio [MASK],"[CLS] , [MASK] , palacio , [MASK] , [SEP]",morphemic,13.777614708374422,5.5332241644294164,-5.533224164429343
327,327,palacio,palacios,plur,2,default,0.0003051603853236,plural,plural,grandes,s,[MASK] palacios [MASK],"[CLS] , [MASK] , palacio , ##s , [MASK] , [SEP]",morphemic,8.094673066049085,-3.406342042658947,3.406342042658658
329,329,palacio,palacio##s,plur,2,artificial,0.0003051603853236,plural,plural,grandes,s,[MASK] palacio##s [MASK],"[CLS] , [MASK] , palacio , ##s , [MASK] , [SEP]",morphemic,8.094673066049085,-3.406342042658947,3.406342042658658
331,331,cretino,cretino,sing,1,default,4.46988167368545e-07,plural,plural,grandes,s,[MASK] cretino [MASK],"[CLS] , [MASK] , cretino , [MASK] , [SEP]",morphemic,14.62073371389452,4.321338635753673,-4.321338635753672
333,333,cretino,cretinos,plur,2,default,8.027561125345528e-05,plural,plural,grandes,s,[MASK] cretinos [MASK],"[CLS] , [MASK] , cretino , ##s , [MASK] , [SEP]",morphemic,9.430044703524317,-4.372935344512067,4.372935344512068
335,335,cretino,cretino##s,plur,2,artificial,8.027561125345528e-05,plural,plural,grandes,s,[MASK] cretino##s [MASK],"[CLS] , [MASK] , cretino , ##s , [MASK] , [SEP]",morphemic,9.430044703524317,-4.372935344512067,4.372935344512068
337,337,princesa,princesa,sing,1,default,1.4027126553628475e-06,plural,plural,grandes,s,[MASK] princesa [MASK],"[CLS] , [MASK] , princesa , [MASK] , [SEP]",morphemic,13.477102585116445,4.186992618734401,-4.1869926187344015
339,339,princesa,princesas,plur,2,default,0.0004063952655997,plural,plural,grandes,s,[MASK] princesas [MASK],"[CLS] , [MASK] , princesa , ##s , [MASK] , [SEP]",morphemic,7.808184311374865,-4.988113458047905,4.988113458047873
341,341,princesa,princesa##s,plur,2,artificial,0.0004063952655997,plural,plural,grandes,s,[MASK] princesa##s [MASK],"[CLS] , [MASK] , princesa , ##s , [MASK] , [SEP]",morphemic,7.808184311374865,-4.988113458047905,4.988113458047873
343,343,genio,genio,sing,1,default,1.1808587032646756e-06,plural,plural,grandes,s,[MASK] genio [MASK],"[CLS] , [MASK] , genio , [MASK] , [SEP]",morphemic,13.649268669511525,4.0283689363242985,-4.028368936324298
345,345,genio,genios,plur,2,default,0.0002823149843607,plural,plural,grandes,s,[MASK] genios [MASK],"[CLS] , [MASK] , genio , ##s , [MASK] , [SEP]",morphemic,8.172487144550235,-5.510739704373098,5.510739704373063
347,347,genio,genio##s,plur,2,artificial,0.0002823149843607,plural,plural,grandes,s,[MASK] genio##s [MASK],"[CLS] , [MASK] , genio , ##s , [MASK] , [SEP]",morphemic,8.172487144550235,-5.510739704373098,5.510739704373063
349,349,muñeco,muñeco,sing,1,default,1.1283740377621143e-06,plural,plural,grandes,s,[MASK] muñeco [MASK],"[CLS] , [MASK] , muñeco , [MASK] , [SEP]",morphemic,13.694732866092728,5.311529095084165,-5.311529095083959
351,351,muñeco,muñecos,plur,2,default,0.0001563917467137,plural,plural,grandes,s,[MASK] muñecos [MASK],"[CLS] , [MASK] , muñeco , ##s , [MASK] , [SEP]",morphemic,8.76314650161772,-4.440952317988936,4.440952317988425
353,353,muñeco,muñeco##s,plur,2,artificial,0.0001563917467137,plural,plural,grandes,s,[MASK] muñeco##s [MASK],"[CLS] , [MASK] , muñeco , ##s , [MASK] , [SEP]",morphemic,8.76314650161772,-4.440952317988936,4.440952317988425
355,355,desperdicio,desperdicio,sing,1,default,1.6517395806658897e-07,plural,plural,grandes,s,[MASK] desperdicio [MASK],"[CLS] , [MASK] , desperdicio , [MASK] , [SEP]",morphemic,15.616266627107938,4.226775216681332,-4.226775216681332
357,357,desperdicio,desperdicios,plur,2,default,7.29046178093995e-06,plural,plural,grandes,s,[MASK] desperdicios [MASK],"[CLS] , [MASK] , desperdicio , ##s , [MASK] , [SEP]",morphemic,11.828943669513674,-5.14960676938551,5.1496067693855085
359,359,desperdicio,desperdicio##s,plur,2,artificial,7.29046178093995e-06,plural,plural,grandes,s,[MASK] desperdicio##s [MASK],"[CLS] , [MASK] , desperdicio , ##s , [MASK] , [SEP]",morphemic,11.828943669513674,-5.14960676938551,5.1496067693855085
361,361,chaval,chaval,sing,1,default,1.7149390032500378e-06,plural,plural,grandes,es,[MASK] chaval [MASK],"[CLS] , [MASK] , chaval , [MASK] , [SEP]",morphemic,13.276133044596932,4.894305207343473,-4.894305207343284
363,363,chaval,chavales,plur,2,default,0.0001408080279361,plural,plural,grandes,es,[MASK] chavales [MASK],"[CLS] , [MASK] , chaval , ##es , [MASK] , [SEP]",morphemic,8.868113099273772,-3.056298229792196,3.056298229791869
365,365,chaval,chaval##es,plur,2,artificial,0.0001408080279361,plural,plural,grandes,es,[MASK] chaval##es [MASK],"[CLS] , [MASK] , chaval , ##es , [MASK] , [SEP]",morphemic,8.868113099273772,-3.056298229792196,3.056298229791869
367,367,manada,manada,sing,1,default,3.897921033058083e-06,plural,plural,grandes,s,[MASK] manada [MASK],"[CLS] , [MASK] , manada , [MASK] , [SEP]",morphemic,12.455067215406816,4.8293914767757355,-4.829391476775722
369,369,manada,manadas,plur,2,default,0.0002016561484197,plural,plural,grandes,s,[MASK] manadas [MASK],"[CLS] , [MASK] , manada , ##s , [MASK] , [SEP]",morphemic,8.508946546558198,-3.308987026336233,3.3089870263361574
371,371,manada,manada##s,plur,2,artificial,0.0002016561484197,plural,plural,grandes,s,[MASK] manada##s [MASK],"[CLS] , [MASK] , manada , ##s , [MASK] , [SEP]",morphemic,8.508946546558198,-3.308987026336233,3.3089870263361574
373,373,nacionalidad,nacionalidad,sing,1,default,7.183491135265285e-08,plural,plural,grandes,es,[MASK] nacionalidad [MASK],"[CLS] , [MASK] , nacionalidad , [MASK] , [SEP]",morphemic,16.448895248525655,4.145874029696547,-4.1458740296965475
375,375,nacionalidad,nacionalidades,plur,2,default,1.657127904763911e-05,plural,plural,grandes,es,[MASK] nacionalidades [MASK],"[CLS] , [MASK] , nacionalidad , ##es , [MASK] , [SEP]",morphemic,11.007839538941225,-3.544121679187956,3.5441216791879557
377,377,nacionalidad,nacionalidad##es,plur,2,artificial,1.657127904763911e-05,plural,plural,grandes,es,[MASK] nacionalidad##es [MASK],"[CLS] , [MASK] , nacionalidad , ##es , [MASK] , [SEP]",morphemic,11.007839538941225,-3.544121679187956,3.5441216791879557
379,379,norteamericana,norteamericana,sing,1,default,6.972214805500698e-07,plural,plural,grandes,s,[MASK] norteamericana [MASK],"[CLS] , [MASK] , norteamericana , [MASK] , [SEP]",morphemic,14.1761627140361,2.230387634579836,-2.230387634579837
381,381,norteamericana,norteamericanas,plur,2,default,1.3405988283921031e-05,plural,plural,grandes,s,[MASK] norteamericanas [MASK],"[CLS] , [MASK] , norteamericana , ##s , [MASK] , [SEP]",morphemic,11.219809063971825,-4.511123710262819,4.511123710262821
383,383,norteamericana,norteamericana##s,plur,2,artificial,1.3405988283921031e-05,plural,plural,grandes,s,[MASK] norteamericana##s [MASK],"[CLS] , [MASK] , norteamericana , ##s , [MASK] , [SEP]",morphemic,11.219809063971825,-4.511123710262819,4.511123710262821
385,385,ideología,ideología,sing,1,default,4.3194486920583596e-07,plural,plural,grandes,s,[MASK] ideología [MASK],"[CLS] , [MASK] , ideología , [MASK] , [SEP]",morphemic,14.6549678744252,3.593968389031307,-3.5939683890313074
387,387,ideología,ideologías,plur,2,default,0.0001519638753961,plural,plural,grandes,s,[MASK] ideologías [MASK],"[CLS] , [MASK] , ideología , ##s , [MASK] , [SEP]",morphemic,8.79186772723131,-6.703823072582706,6.703823072582199
389,389,ideología,ideología##s,plur,2,artificial,0.0001519638753961,plural,plural,grandes,s,[MASK] ideología##s [MASK],"[CLS] , [MASK] , ideología , ##s , [MASK] , [SEP]",morphemic,8.79186772723131,-6.703823072582706,6.703823072582199
391,391,futbolista,futbolista,sing,1,default,8.491396386034468e-08,plural,plural,grandes,s,[MASK] futbolista [MASK],"[CLS] , [MASK] , futbolista , [MASK] , [SEP]",morphemic,16.281627282944502,2.6170034430386266,-2.617003443038628
393,393,futbolista,futbolistas,plur,2,default,5.028008672525175e-05,plural,plural,grandes,s,[MASK] futbolistas [MASK],"[CLS] , [MASK] , futbolista , ##s , [MASK] , [SEP]",morphemic,9.897901449397818,-8.534657455497534,8.534657455497536
395,395,futbolista,futbolista##s,plur,2,artificial,5.028008672525175e-05,plural,plural,grandes,s,[MASK] futbolista##s [MASK],"[CLS] , [MASK] , futbolista , ##s , [MASK] , [SEP]",morphemic,9.897901449397818,-8.534657455497534,8.534657455497536
