,lemma,word_form,word_number,n_tokens,tokenization_type,adj_probs,article_number,adj_number,adj,affix,sentence,model_token_inputs,source,surprisal
140,kilómetro,kilómetros,plur,2,default,7.480815838789567e-06,singular,singular,grande,s,Los kilómetros [MASK],"[CLS] , Los , k , ##ilómetros , [MASK] , [SEP]",non_morphemic,11.803168702568623
141,kilómetro,kilómetros,plur,2,default,0.00012964813504368067,plural,plural,grandes,s,Los kilómetros [MASK],"[CLS] , Los , k , ##ilómetros , [MASK] , [SEP]",non_morphemic,8.950686430628522
142,kilómetro,kilómetro##s,plur,3,artificial,7.495810336877184e-07,singular,singular,grande,s,Los kilómetro##s [MASK],"[CLS] , Los , k , ##ilómetro , ##s , [MASK] , [SEP]",non_morphemic,14.103751408253025
143,kilómetro,kilómetro##s,plur,3,artificial,9.298713848693296e-05,plural,plural,grandes,s,Los kilómetro##s [MASK],"[CLS] , Los , k , ##ilómetro , ##s , [MASK] , [SEP]",non_morphemic,9.2830493702142
144,sable,sable,sing,2,default,3.964163261116482e-05,singular,singular,grande,s,El sable [MASK],"[CLS] , El , sab , ##le , [MASK] , [SEP]",non_morphemic,10.13563066339791
145,sable,sable,sing,2,default,1.1943716060613951e-07,plural,plural,grandes,s,El sable [MASK],"[CLS] , El , sab , ##le , [MASK] , [SEP]",non_morphemic,15.940475456552138
146,sable,sables,plur,2,default,2.1470816591317998e-07,singular,singular,grande,s,Los sables [MASK],"[CLS] , Los , sab , ##les , [MASK] , [SEP]",non_morphemic,15.353986098722633
147,sable,sables,plur,2,default,3.997677413281053e-05,plural,plural,grandes,s,Los sables [MASK],"[CLS] , Los , sab , ##les , [MASK] , [SEP]",non_morphemic,10.127211919170641
148,sable,sable##s,plur,3,artificial,2.707126043333119e-07,singular,singular,grande,s,Los sable##s [MASK],"[CLS] , Los , sab , ##le , ##s , [MASK] , [SEP]",non_morphemic,15.122208079410457
149,sable,sable##s,plur,3,artificial,0.00026502591208554804,plural,plural,grandes,s,Los sable##s [MASK],"[CLS] , Los , sab , ##le , ##s , [MASK] , [SEP]",non_morphemic,8.235682955303448
150,estamento,estamento,sing,2,default,1.2298562069190666e-05,singular,singular,grande,s,El estamento [MASK],"[CLS] , El , estam , ##ento , [MASK] , [SEP]",non_morphemic,11.306028207363665
151,estamento,estamento,sing,2,default,5.457437879385907e-08,plural,plural,grandes,s,El estamento [MASK],"[CLS] , El , estam , ##ento , [MASK] , [SEP]",non_morphemic,16.723701317188855
152,estamento,estamentos,plur,2,default,4.7594891583457866e-08,singular,singular,grande,s,Los estamentos [MASK],"[CLS] , Los , estam , ##entos , [MASK] , [SEP]",non_morphemic,16.86054040114346
153,estamento,estamentos,plur,2,default,2.936933742603287e-05,plural,plural,grandes,s,Los estamentos [MASK],"[CLS] , Los , estam , ##entos , [MASK] , [SEP]",non_morphemic,10.435559372557659
154,estamento,estamento##s,plur,3,artificial,6.520029671719385e-08,singular,singular,grande,s,Los estamento##s [MASK],"[CLS] , Los , estam , ##ento , ##s , [MASK] , [SEP]",non_morphemic,16.545801817146952
155,estamento,estamento##s,plur,3,artificial,1.3782344467472285e-05,plural,plural,grandes,s,Los estamento##s [MASK],"[CLS] , Los , estam , ##ento , ##s , [MASK] , [SEP]",non_morphemic,11.192122171329682
156,arista,arista,sing,2,default,0.00044380934559740126,singular,singular,grande,s,La arista [MASK],"[CLS] , La , ari , ##sta , [MASK] , [SEP]",non_morphemic,7.720115489559061
157,arista,arista,sing,2,default,4.998958047508495e-07,plural,plural,grandes,s,La arista [MASK],"[CLS] , La , ari , ##sta , [MASK] , [SEP]",non_morphemic,14.508866150738838
158,arista,aristas,plur,2,default,7.842555760362302e-07,singular,singular,grande,s,Las aristas [MASK],"[CLS] , Las , ari , ##stas , [MASK] , [SEP]",non_morphemic,14.058530879877017
159,arista,aristas,plur,2,default,0.00017845617549028248,plural,plural,grandes,s,Las aristas [MASK],"[CLS] , Las , ari , ##stas , [MASK] , [SEP]",non_morphemic,8.631167502349037
160,arista,arista##s,plur,3,artificial,1.5853106560825836e-07,singular,singular,grande,s,Las arista##s [MASK],"[CLS] , Las , ari , ##sta , ##s , [MASK] , [SEP]",non_morphemic,15.657315265305638
161,arista,arista##s,plur,3,artificial,2.9673059543711133e-05,plural,plural,grandes,s,Las arista##s [MASK],"[CLS] , Las , ari , ##sta , ##s , [MASK] , [SEP]",non_morphemic,10.425271009877477
162,tinte,tinte,sing,2,default,3.154133764837752e-06,singular,singular,grande,s,El tinte [MASK],"[CLS] , El , tin , ##te , [MASK] , [SEP]",non_morphemic,12.666796659150355
163,tinte,tinte,sing,2,default,3.031984618928618e-08,plural,plural,grandes,s,El tinte [MASK],"[CLS] , El , tin , ##te , [MASK] , [SEP]",non_morphemic,17.31146334909783
164,tinte,tintes,plur,2,default,3.1913931497484782e-09,singular,singular,grande,s,Los tintes [MASK],"[CLS] , Los , tin , ##tes , [MASK] , [SEP]",non_morphemic,19.56280829142677
165,tinte,tintes,plur,2,default,6.362027306749951e-06,plural,plural,grandes,s,Los tintes [MASK],"[CLS] , Los , tin , ##tes , [MASK] , [SEP]",non_morphemic,11.965163472482127
166,tinte,tinte##s,plur,3,artificial,1.264968396696986e-08,singular,singular,grande,s,Los tinte##s [MASK],"[CLS] , Los , tin , ##te , ##s , [MASK] , [SEP]",non_morphemic,18.18563360493319
167,tinte,tinte##s,plur,3,artificial,1.065271771949483e-05,plural,plural,grandes,s,Los tinte##s [MASK],"[CLS] , Los , tin , ##te , ##s , [MASK] , [SEP]",non_morphemic,11.449695513433884
168,cortesano,cortesano,sing,2,default,7.062019722070545e-05,singular,singular,grande,s,El cortesano [MASK],"[CLS] , El , cortes , ##ano , [MASK] , [SEP]",non_morphemic,9.558194374764655
169,cortesano,cortesano,sing,2,default,2.6446079459674365e-07,plural,plural,grandes,s,El cortesano [MASK],"[CLS] , El , cortes , ##ano , [MASK] , [SEP]",non_morphemic,15.145572821221387
170,cortesano,cortesanos,plur,2,default,3.7755270909656247e-07,singular,singular,grande,s,Los cortesanos [MASK],"[CLS] , Los , cortes , ##anos , [MASK] , [SEP]",non_morphemic,14.789555651258377
171,cortesano,cortesanos,plur,2,default,7.143119000829756e-05,plural,plural,grandes,s,Los cortesanos [MASK],"[CLS] , Los , cortes , ##anos , [MASK] , [SEP]",non_morphemic,9.546775949153195
172,cortesano,cortesano##s,plur,3,artificial,1.6190257667858532e-07,singular,singular,grande,s,Los cortesano##s [MASK],"[CLS] , Los , cortes , ##ano , ##s , [MASK] , [SEP]",non_morphemic,15.636271061141874
173,cortesano,cortesano##s,plur,3,artificial,2.454053537803702e-05,plural,plural,grandes,s,Los cortesano##s [MASK],"[CLS] , Los , cortes , ##ano , ##s , [MASK] , [SEP]",non_morphemic,10.61518430237356
174,bajada,bajada,sing,2,default,6.086150460760109e-05,singular,singular,grande,s,La bajada [MASK],"[CLS] , La , baja , ##da , [MASK] , [SEP]",non_morphemic,9.706909691362643
175,bajada,bajada,sing,2,default,1.442886485847339e-07,plural,plural,grandes,s,La bajada [MASK],"[CLS] , La , baja , ##da , [MASK] , [SEP]",non_morphemic,15.75145003964733
176,bajada,bajadas,plur,2,default,1.7218850700828625e-07,singular,singular,grande,s,Las bajadas [MASK],"[CLS] , Las , baja , ##das , [MASK] , [SEP]",non_morphemic,15.574675989292293
177,bajada,bajadas,plur,2,default,1.6219437384279445e-05,plural,plural,grandes,s,Las bajadas [MASK],"[CLS] , Las , baja , ##das , [MASK] , [SEP]",non_morphemic,11.029300196421174
178,bajada,bajada##s,plur,3,artificial,3.249681768124901e-08,singular,singular,grande,s,Las bajada##s [MASK],"[CLS] , Las , baja , ##da , ##s , [MASK] , [SEP]",non_morphemic,17.24212366990498
179,bajada,bajada##s,plur,3,artificial,3.511261638777796e-06,plural,plural,grandes,s,Las bajada##s [MASK],"[CLS] , Las , baja , ##da , ##s , [MASK] , [SEP]",non_morphemic,12.559535143822794
180,estridencia,estridencia,sing,2,default,6.16032912148512e-06,singular,singular,grande,s,La estridencia [MASK],"[CLS] , La , estri , ##dencia , [MASK] , [SEP]",non_morphemic,11.997380353033595
181,estridencia,estridencia,sing,2,default,9.038669901428875e-08,plural,plural,grandes,s,La estridencia [MASK],"[CLS] , La , estri , ##dencia , [MASK] , [SEP]",non_morphemic,16.219168715171357
182,estridencia,estridencias,plur,2,default,1.1661040133503775e-08,singular,singular,grande,s,Las estridencias [MASK],"[CLS] , Las , estri , ##dencias , [MASK] , [SEP]",non_morphemic,18.26701245472785
183,estridencia,estridencias,plur,2,default,5.116877673572162e-06,plural,plural,grandes,s,Las estridencias [MASK],"[CLS] , Las , estri , ##dencias , [MASK] , [SEP]",non_morphemic,12.182966134314864
184,estridencia,estridencia##s,plur,3,artificial,2.8164102161554183e-08,singular,singular,grande,s,Las estridencia##s [MASK],"[CLS] , Las , estri , ##dencia , ##s , [MASK] , [SEP]",non_morphemic,17.385217642915254
185,estridencia,estridencia##s,plur,3,artificial,8.789627827354707e-06,plural,plural,grandes,s,Las estridencia##s [MASK],"[CLS] , Las , estri , ##dencia , ##s , [MASK] , [SEP]",non_morphemic,11.641938187623786
186,formalidad,formalidad,sing,2,default,1.1362308214302175e-06,singular,singular,grande,es,La formalidad [MASK],"[CLS] , La , formal , ##idad , [MASK] , [SEP]",non_morphemic,13.687794070426463
187,formalidad,formalidad,sing,2,default,2.0185714433296198e-08,plural,plural,grandes,es,La formalidad [MASK],"[CLS] , La , formal , ##idad , [MASK] , [SEP]",non_morphemic,17.718290689000035
188,formalidad,formalidades,plur,2,default,2.9534426015942472e-09,singular,singular,grande,es,Las formalidades [MASK],"[CLS] , Las , formal , ##idades , [MASK] , [SEP]",non_morphemic,19.640294363399473
189,formalidad,formalidades,plur,2,default,1.3830784837409738e-06,plural,plural,grandes,es,Las formalidades [MASK],"[CLS] , Las , formal , ##idades , [MASK] , [SEP]",non_morphemic,13.491198757982936
190,formalidad,formalidad##es,plur,3,artificial,2.722912562092006e-09,singular,singular,grande,es,Las formalidad##es [MASK],"[CLS] , Las , formal , ##idad , ##es , [MASK] , [SEP]",non_morphemic,19.721563734643652
191,formalidad,formalidad##es,plur,3,artificial,8.26814698484668e-07,plural,plural,grandes,es,Las formalidad##es [MASK],"[CLS] , Las , formal , ##idad , ##es , [MASK] , [SEP]",non_morphemic,14.005685231739163
192,cuartilla,cuartilla,sing,2,default,0.00020733140991069376,singular,singular,grande,s,La cuartilla [MASK],"[CLS] , La , cuar , ##tilla , [MASK] , [SEP]",non_morphemic,8.481192030894304
193,cuartilla,cuartilla,sing,2,default,3.7285661846908624e-07,plural,plural,grandes,s,La cuartilla [MASK],"[CLS] , La , cuar , ##tilla , [MASK] , [SEP]",non_morphemic,14.802071892090725
194,cuartilla,cuartillas,plur,2,default,4.029668332350411e-08,singular,singular,grande,s,Las cuartillas [MASK],"[CLS] , Las , cuar , ##tillas , [MASK] , [SEP]",non_morphemic,17.026996671045488
195,cuartilla,cuartillas,plur,2,default,4.860717581323115e-06,plural,plural,grandes,s,Las cuartillas [MASK],"[CLS] , Las , cuar , ##tillas , [MASK] , [SEP]",non_morphemic,12.234324480473123
196,cuartilla,cuartilla##s,plur,3,artificial,7.352118558401344e-08,singular,singular,grande,s,Las cuartilla##s [MASK],"[CLS] , Las , cuar , ##tilla , ##s , [MASK] , [SEP]",non_morphemic,16.42569223302229
197,cuartilla,cuartilla##s,plur,3,artificial,6.97458835929865e-06,plural,plural,grandes,s,Las cuartilla##s [MASK],"[CLS] , Las , cuar , ##tilla , ##s , [MASK] , [SEP]",non_morphemic,11.873237248586399
198,vigilia,vigilia,sing,2,default,8.391434676013887e-06,singular,singular,grande,s,La vigilia [MASK],"[CLS] , La , vigil , ##ia , [MASK] , [SEP]",non_morphemic,11.688299053770706
199,vigilia,vigilia,sing,2,default,3.62692880173654e-08,plural,plural,grandes,s,La vigilia [MASK],"[CLS] , La , vigil , ##ia , [MASK] , [SEP]",non_morphemic,17.132294513914154
200,vigilia,vigilias,plur,2,default,7.151307102049032e-08,singular,singular,grande,s,Las vigilias [MASK],"[CLS] , Las , vigil , ##ias , [MASK] , [SEP]",non_morphemic,16.45338559247904
201,vigilia,vigilias,plur,2,default,4.932705905957846e-06,plural,plural,grandes,s,Las vigilias [MASK],"[CLS] , Las , vigil , ##ias , [MASK] , [SEP]",non_morphemic,12.219622855175293
202,vigilia,vigilia##s,plur,3,artificial,5.71143559113807e-08,singular,singular,grande,s,Las vigilia##s [MASK],"[CLS] , Las , vigil , ##ia , ##s , [MASK] , [SEP]",non_morphemic,16.678210334872485
203,vigilia,vigilia##s,plur,3,artificial,3.318004246466444e-06,plural,plural,grandes,s,Las vigilia##s [MASK],"[CLS] , Las , vigil , ##ia , ##s , [MASK] , [SEP]",non_morphemic,12.616147086369702
204,vanidad,vanidad,sing,2,default,1.3649450920638628e-05,singular,singular,grande,es,La vanidad [MASK],"[CLS] , La , van , ##idad , [MASK] , [SEP]",non_morphemic,11.201811262736616
205,vanidad,vanidad,sing,2,default,1.177404840291274e-07,plural,plural,grandes,es,La vanidad [MASK],"[CLS] , La , van , ##idad , [MASK] , [SEP]",non_morphemic,15.954782922354854
206,vanidad,vanidades,plur,2,default,1.7758841863724228e-07,singular,singular,grande,es,Las vanidades [MASK],"[CLS] , Las , van , ##idades , [MASK] , [SEP]",non_morphemic,15.543797218890518
207,vanidad,vanidades,plur,2,default,2.5591201847419143e-05,plural,plural,grandes,es,Las vanidades [MASK],"[CLS] , Las , van , ##idades , [MASK] , [SEP]",non_morphemic,10.57326194338471
208,vanidad,vanidad##es,plur,3,artificial,1.3791529340778652e-07,singular,singular,grande,es,Las vanidad##es [MASK],"[CLS] , Las , van , ##idad , ##es , [MASK] , [SEP]",non_morphemic,15.796626156136906
209,vanidad,vanidad##es,plur,3,artificial,1.7099333490477875e-05,plural,plural,grandes,es,Las vanidad##es [MASK],"[CLS] , Las , van , ##idad , ##es , [MASK] , [SEP]",non_morphemic,10.976471072380326
210,cuita,cuita,sing,2,default,5.565350875258446e-05,singular,singular,grande,s,La cuita [MASK],"[CLS] , La , cui , ##ta , [MASK] , [SEP]",non_morphemic,9.796365431869404
211,cuita,cuita,sing,2,default,2.079056429238335e-07,plural,plural,grandes,s,La cuita [MASK],"[CLS] , La , cui , ##ta , [MASK] , [SEP]",non_morphemic,15.386181499960013
212,cuita,cuitas,plur,2,default,2.641600076458417e-07,singular,singular,grande,s,Las cuitas [MASK],"[CLS] , Las , cui , ##tas , [MASK] , [SEP]",non_morphemic,15.146710827830614
213,cuita,cuitas,plur,2,default,2.002752989938017e-05,plural,plural,grandes,s,Las cuitas [MASK],"[CLS] , Las , cui , ##tas , [MASK] , [SEP]",non_morphemic,10.818402735942005
214,cuita,cuita##s,plur,3,artificial,1.9889472469003522e-07,singular,singular,grande,s,Las cuita##s [MASK],"[CLS] , Las , cui , ##ta , ##s , [MASK] , [SEP]",non_morphemic,15.430490173861362
215,cuita,cuita##s,plur,3,artificial,7.949293831188697e-06,plural,plural,grandes,s,Las cuita##s [MASK],"[CLS] , Las , cui , ##ta , ##s , [MASK] , [SEP]",non_morphemic,11.742427459508892
216,silva,silva,sing,2,default,1.3518221749109216e-05,singular,singular,grande,s,La silva [MASK],"[CLS] , La , sil , ##va , [MASK] , [SEP]",non_morphemic,11.211472023432698
217,silva,silva,sing,2,default,9.285869850828021e-08,plural,plural,grandes,s,La silva [MASK],"[CLS] , La , sil , ##va , [MASK] , [SEP]",non_morphemic,16.192186870086278
218,silva,silvas,plur,2,default,1.8652377775651985e-07,singular,singular,grande,s,Las silvas [MASK],"[CLS] , Las , sil , ##vas , [MASK] , [SEP]",non_morphemic,15.494707111316268
219,silva,silvas,plur,2,default,1.0543410098762251e-05,plural,plural,grandes,s,Las silvas [MASK],"[CLS] , Las , sil , ##vas , [MASK] , [SEP]",non_morphemic,11.460009528396446
220,silva,silva##s,plur,3,artificial,8.468751389045792e-08,singular,singular,grande,s,Las silva##s [MASK],"[CLS] , Las , sil , ##va , ##s , [MASK] , [SEP]",non_morphemic,16.284297661852236
221,silva,silva##s,plur,3,artificial,6.707433840347221e-06,plural,plural,grandes,s,Las silva##s [MASK],"[CLS] , Las , sil , ##va , ##s , [MASK] , [SEP]",non_morphemic,11.912294118229049
222,tentativa,tentativa,sing,2,default,1.7571919670444913e-05,singular,singular,grande,s,La tentativa [MASK],"[CLS] , La , tenta , ##tiva , [MASK] , [SEP]",non_morphemic,10.949208403313222
223,tentativa,tentativa,sing,2,default,2.6312207523915276e-08,plural,plural,grandes,s,La tentativa [MASK],"[CLS] , La , tenta , ##tiva , [MASK] , [SEP]",non_morphemic,17.453232841046244
224,tentativa,tentativas,plur,2,default,1.6693930149358494e-07,singular,singular,grande,s,Las tentativas [MASK],"[CLS] , Las , tenta , ##tivas , [MASK] , [SEP]",non_morphemic,15.605635554709016
225,tentativa,tentativas,plur,2,default,4.430875924299471e-05,plural,plural,grandes,s,Las tentativas [MASK],"[CLS] , Las , tenta , ##tivas , [MASK] , [SEP]",non_morphemic,10.024328174882807
226,tentativa,tentativa##s,plur,3,artificial,1.1837546765036677e-07,singular,singular,grande,s,Las tentativa##s [MASK],"[CLS] , Las , tenta , ##tiva , ##s , [MASK] , [SEP]",non_morphemic,15.949404334864093
227,tentativa,tentativa##s,plur,3,artificial,2.4572291295044124e-05,plural,plural,grandes,s,Las tentativa##s [MASK],"[CLS] , Las , tenta , ##tiva , ##s , [MASK] , [SEP]",non_morphemic,10.613891119977687
228,cobrizo,cobrizo,sing,2,default,0.00026541933766566217,singular,singular,grande,s,El cobrizo [MASK],"[CLS] , El , cobr , ##izo , [MASK] , [SEP]",non_morphemic,8.234199576378138
229,cobrizo,cobrizo,sing,2,default,1.4151822824715055e-06,plural,plural,grandes,s,El cobrizo [MASK],"[CLS] , El , cobr , ##izo , [MASK] , [SEP]",non_morphemic,13.46825221363122
230,cobrizo,cobrizos,plur,2,default,7.503064693992201e-07,singular,singular,grande,s,Los cobrizos [MASK],"[CLS] , Los , cobr , ##izos , [MASK] , [SEP]",non_morphemic,14.102784088015241
231,cobrizo,cobrizos,plur,2,default,4.2526306060608476e-05,plural,plural,grandes,s,Los cobrizos [MASK],"[CLS] , Los , cobr , ##izos , [MASK] , [SEP]",non_morphemic,10.065387707382467
232,cobrizo,cobrizo##s,plur,3,artificial,8.797395594228874e-07,singular,singular,grande,s,Los cobrizo##s [MASK],"[CLS] , Los , cobr , ##izo , ##s , [MASK] , [SEP]",non_morphemic,13.943639928478806
233,cobrizo,cobrizo##s,plur,3,artificial,4.3311611079843715e-05,plural,plural,grandes,s,Los cobrizo##s [MASK],"[CLS] , Los , cobr , ##izo , ##s , [MASK] , [SEP]",non_morphemic,10.047089804633853
234,peculiaridad,peculiaridad,sing,2,default,1.6782814782345667e-05,singular,singular,grande,es,La peculiaridad [MASK],"[CLS] , La , peculiar , ##idad , [MASK] , [SEP]",non_morphemic,10.995155124726915
235,peculiaridad,peculiaridad,sing,2,default,1.477291959872673e-07,plural,plural,grandes,es,La peculiaridad [MASK],"[CLS] , La , peculiar , ##idad , [MASK] , [SEP]",non_morphemic,15.727884996074957
236,peculiaridad,peculiaridades,plur,2,default,2.9976380488960785e-08,singular,singular,grande,es,Las peculiaridades [MASK],"[CLS] , Las , peculiar , ##idades , [MASK] , [SEP]",non_morphemic,17.322856082415726
237,peculiaridad,peculiaridades,plur,2,default,4.740345502796117e-06,plural,plural,grandes,es,Las peculiaridades [MASK],"[CLS] , Las , peculiar , ##idades , [MASK] , [SEP]",non_morphemic,12.259400534028444
238,peculiaridad,peculiaridad##es,plur,3,artificial,1.52354182603176e-08,singular,singular,grande,es,Las peculiaridad##es [MASK],"[CLS] , Las , peculiar , ##idad , ##es , [MASK] , [SEP]",non_morphemic,17.99964297097567
