,lemma,word_form,word_number,n_tokens,tokenization_type,verb_probs,article_number,verb_number,verb,affix,sentence,model_token_inputs,source,surprisal
135,retroceso,retrocesos,plur,2,default,0.0043404060415923595,plural,plural,son,s,[MASK] retrocesos [MASK],"[CLS] , [MASK] , retroce , ##sos , [MASK] , [SEP]",non_morphemic,5.439787377275508
136,retroceso,retroceso##s,plur,3,artificial,0.0015927760396152735,singular,singular,es,s,[MASK] retroceso##s [MASK],"[CLS] , [MASK] , retroce , ##so , ##s , [MASK] , [SEP]",non_morphemic,6.4422768482610895
137,retroceso,retroceso##s,plur,3,artificial,0.0056251827627420425,plural,plural,son,s,[MASK] retroceso##s [MASK],"[CLS] , [MASK] , retroce , ##so , ##s , [MASK] , [SEP]",non_morphemic,5.180501840265339
138,kilómetro,kilómetro,sing,2,default,0.002448592334985733,singular,singular,es,s,[MASK] kilómetro [MASK],"[CLS] , [MASK] , k , ##ilómetro , [MASK] , [SEP]",non_morphemic,6.012241976695391
139,kilómetro,kilómetro,sing,2,default,0.00016090305871330202,plural,plural,son,s,[MASK] kilómetro [MASK],"[CLS] , [MASK] , k , ##ilómetro , [MASK] , [SEP]",non_morphemic,8.734708494119888
140,kilómetro,kilómetros,plur,2,default,0.0034294116776436567,singular,singular,es,s,[MASK] kilómetros [MASK],"[CLS] , [MASK] , k , ##ilómetros , [MASK] , [SEP]",non_morphemic,5.675366555068834
141,kilómetro,kilómetros,plur,2,default,0.00024006780586205423,plural,plural,son,s,[MASK] kilómetros [MASK],"[CLS] , [MASK] , k , ##ilómetros , [MASK] , [SEP]",non_morphemic,8.334589150099568
142,kilómetro,kilómetro##s,plur,3,artificial,0.0018069270299747586,singular,singular,es,s,[MASK] kilómetro##s [MASK],"[CLS] , [MASK] , k , ##ilómetro , ##s , [MASK] , [SEP]",non_morphemic,6.316127650049751
143,kilómetro,kilómetro##s,plur,3,artificial,0.0009221357759088278,plural,plural,son,s,[MASK] kilómetro##s [MASK],"[CLS] , [MASK] , k , ##ilómetro , ##s , [MASK] , [SEP]",non_morphemic,6.98881808287572
144,sable,sable,sing,2,default,0.006246753036975861,singular,singular,es,s,[MASK] sable [MASK],"[CLS] , [MASK] , sab , ##le , [MASK] , [SEP]",non_morphemic,5.075693464311887
145,sable,sable,sing,2,default,0.0006566794472746551,plural,plural,son,s,[MASK] sable [MASK],"[CLS] , [MASK] , sab , ##le , [MASK] , [SEP]",non_morphemic,7.328314562234944
146,sable,sables,plur,2,default,0.0011539129773154855,singular,singular,es,s,[MASK] sables [MASK],"[CLS] , [MASK] , sab , ##les , [MASK] , [SEP]",non_morphemic,6.764596523344975
147,sable,sables,plur,2,default,0.005353877320885658,plural,plural,son,s,[MASK] sables [MASK],"[CLS] , [MASK] , sab , ##les , [MASK] , [SEP]",non_morphemic,5.229934247690452
148,sable,sable##s,plur,3,artificial,0.0017576038371771574,singular,singular,es,s,[MASK] sable##s [MASK],"[CLS] , [MASK] , sab , ##le , ##s , [MASK] , [SEP]",non_morphemic,6.343803853704884
149,sable,sable##s,plur,3,artificial,0.008129027672111988,plural,plural,son,s,[MASK] sable##s [MASK],"[CLS] , [MASK] , sab , ##le , ##s , [MASK] , [SEP]",non_morphemic,4.812313960100973
150,estamento,estamento,sing,2,default,0.034078288823366165,singular,singular,es,s,[MASK] estamento [MASK],"[CLS] , [MASK] , estam , ##ento , [MASK] , [SEP]",non_morphemic,3.3790947888635943
151,estamento,estamento,sing,2,default,0.0016803188482299447,plural,plural,son,s,[MASK] estamento [MASK],"[CLS] , [MASK] , estam , ##ento , [MASK] , [SEP]",non_morphemic,6.3887717129618675
152,estamento,estamentos,plur,2,default,0.004047473426908255,singular,singular,es,s,[MASK] estamentos [MASK],"[CLS] , [MASK] , estam , ##entos , [MASK] , [SEP]",non_morphemic,5.509662437743917
153,estamento,estamentos,plur,2,default,0.010092494077980518,plural,plural,son,s,[MASK] estamentos [MASK],"[CLS] , [MASK] , estam , ##entos , [MASK] , [SEP]",non_morphemic,4.5959632920116364
154,estamento,estamento##s,plur,3,artificial,0.0032076393254101276,singular,singular,es,s,[MASK] estamento##s [MASK],"[CLS] , [MASK] , estam , ##ento , ##s , [MASK] , [SEP]",non_morphemic,5.742220025033563
155,estamento,estamento##s,plur,3,artificial,0.023168396204710007,plural,plural,son,s,[MASK] estamento##s [MASK],"[CLS] , [MASK] , estam , ##ento , ##s , [MASK] , [SEP]",non_morphemic,3.764966161547727
156,arista,arista,sing,2,default,0.008303935639560223,singular,singular,es,s,[MASK] arista [MASK],"[CLS] , [MASK] , ari , ##sta , [MASK] , [SEP]",non_morphemic,4.791025703123295
157,arista,arista,sing,2,default,0.0002459586539771408,plural,plural,son,s,[MASK] arista [MASK],"[CLS] , [MASK] , ari , ##sta , [MASK] , [SEP]",non_morphemic,8.31034710942146
158,arista,aristas,plur,2,default,0.0018685887334868312,singular,singular,es,s,[MASK] aristas [MASK],"[CLS] , [MASK] , ari , ##stas , [MASK] , [SEP]",non_morphemic,6.282571821010928
159,arista,aristas,plur,2,default,0.012844723649322987,plural,plural,son,s,[MASK] aristas [MASK],"[CLS] , [MASK] , ari , ##stas , [MASK] , [SEP]",non_morphemic,4.354822162912295
160,arista,arista##s,plur,3,artificial,0.0016785903135314584,singular,singular,es,s,[MASK] arista##s [MASK],"[CLS] , [MASK] , ari , ##sta , ##s , [MASK] , [SEP]",non_morphemic,6.389800936896084
161,arista,arista##s,plur,3,artificial,0.006250309757888317,plural,plural,son,s,[MASK] arista##s [MASK],"[CLS] , [MASK] , ari , ##sta , ##s , [MASK] , [SEP]",non_morphemic,5.075124255199815
162,tinte,tinte,sing,2,default,0.007463273126631975,singular,singular,es,s,[MASK] tinte [MASK],"[CLS] , [MASK] , tin , ##te , [MASK] , [SEP]",non_morphemic,4.897761204070964
163,tinte,tinte,sing,2,default,0.0007933425949886441,plural,plural,son,s,[MASK] tinte [MASK],"[CLS] , [MASK] , tin , ##te , [MASK] , [SEP]",non_morphemic,7.139255405679575
164,tinte,tintes,plur,2,default,0.0008983858861029148,singular,singular,es,s,[MASK] tintes [MASK],"[CLS] , [MASK] , tin , ##tes , [MASK] , [SEP]",non_morphemic,7.014910864700272
165,tinte,tintes,plur,2,default,0.004221745766699314,plural,plural,son,s,[MASK] tintes [MASK],"[CLS] , [MASK] , tin , ##tes , [MASK] , [SEP]",non_morphemic,5.467506547688526
166,tinte,tinte##s,plur,3,artificial,0.0015184010844677687,singular,singular,es,s,[MASK] tinte##s [MASK],"[CLS] , [MASK] , tin , ##te , ##s , [MASK] , [SEP]",non_morphemic,6.49009741589142
167,tinte,tinte##s,plur,3,artificial,0.005848280154168606,plural,plural,son,s,[MASK] tinte##s [MASK],"[CLS] , [MASK] , tin , ##te , ##s , [MASK] , [SEP]",non_morphemic,5.141607651702531
168,cortesano,cortesano,sing,2,default,0.01917499117553234,singular,singular,es,s,[MASK] cortesano [MASK],"[CLS] , [MASK] , cortes , ##ano , [MASK] , [SEP]",non_morphemic,3.9541483919358416
169,cortesano,cortesano,sing,2,default,0.0005820331280119717,plural,plural,son,s,[MASK] cortesano [MASK],"[CLS] , [MASK] , cortes , ##ano , [MASK] , [SEP]",non_morphemic,7.448983190870004
170,cortesano,cortesanos,plur,2,default,0.001724772504530847,singular,singular,es,s,[MASK] cortesanos [MASK],"[CLS] , [MASK] , cortes , ##anos , [MASK] , [SEP]",non_morphemic,6.3626601186273275
171,cortesano,cortesanos,plur,2,default,0.014342905953526497,plural,plural,son,s,[MASK] cortesanos [MASK],"[CLS] , [MASK] , cortes , ##anos , [MASK] , [SEP]",non_morphemic,4.2444998176512945
172,cortesano,cortesano##s,plur,3,artificial,0.0026774732396006584,singular,singular,es,s,[MASK] cortesano##s [MASK],"[CLS] , [MASK] , cortes , ##ano , ##s , [MASK] , [SEP]",non_morphemic,5.922881750239222
173,cortesano,cortesano##s,plur,3,artificial,0.016567466780543327,plural,plural,son,s,[MASK] cortesano##s [MASK],"[CLS] , [MASK] , cortes , ##ano , ##s , [MASK] , [SEP]",non_morphemic,4.100314339101634
174,bajada,bajada,sing,2,default,0.002277042018249631,singular,singular,es,s,[MASK] bajada [MASK],"[CLS] , [MASK] , baja , ##da , [MASK] , [SEP]",non_morphemic,6.084878038733232
175,bajada,bajada,sing,2,default,0.00022154323232825845,plural,plural,son,s,[MASK] bajada [MASK],"[CLS] , [MASK] , baja , ##da , [MASK] , [SEP]",non_morphemic,8.414892807712635
176,bajada,bajadas,plur,2,default,0.0002205810887971893,singular,singular,es,s,[MASK] bajadas [MASK],"[CLS] , [MASK] , baja , ##das , [MASK] , [SEP]",non_morphemic,8.419245181033585
177,bajada,bajadas,plur,2,default,0.0014114442747086287,plural,plural,son,s,[MASK] bajadas [MASK],"[CLS] , [MASK] , baja , ##das , [MASK] , [SEP]",non_morphemic,6.563141790533857
178,bajada,bajada##s,plur,3,artificial,0.0002817767672240734,singular,singular,es,s,[MASK] bajada##s [MASK],"[CLS] , [MASK] , baja , ##da , ##s , [MASK] , [SEP]",non_morphemic,8.174395406099705
179,bajada,bajada##s,plur,3,artificial,0.0016993207391351461,plural,plural,son,s,[MASK] bajada##s [MASK],"[CLS] , [MASK] , baja , ##da , ##s , [MASK] , [SEP]",non_morphemic,6.377526672982037
180,estridencia,estridencia,sing,2,default,0.009706560522317886,singular,singular,es,s,[MASK] estridencia [MASK],"[CLS] , [MASK] , estri , ##dencia , [MASK] , [SEP]",non_morphemic,4.6349532795823185
181,estridencia,estridencia,sing,2,default,0.0020371091086417437,plural,plural,son,s,[MASK] estridencia [MASK],"[CLS] , [MASK] , estri , ##dencia , [MASK] , [SEP]",non_morphemic,6.196223579773927
182,estridencia,estridencias,plur,2,default,0.0005319394404068589,singular,singular,es,s,[MASK] estridencias [MASK],"[CLS] , [MASK] , estri , ##dencias , [MASK] , [SEP]",non_morphemic,7.538980908923885
183,estridencia,estridencias,plur,2,default,0.003133103484287858,plural,plural,son,s,[MASK] estridencias [MASK],"[CLS] , [MASK] , estri , ##dencias , [MASK] , [SEP]",non_morphemic,5.765731237143321
184,estridencia,estridencia##s,plur,3,artificial,0.0010268880287185311,singular,singular,es,s,[MASK] estridencia##s [MASK],"[CLS] , [MASK] , estri , ##dencia , ##s , [MASK] , [SEP]",non_morphemic,6.881222381517595
185,estridencia,estridencia##s,plur,3,artificial,0.01343716774135828,plural,plural,son,s,[MASK] estridencia##s [MASK],"[CLS] , [MASK] , estri , ##dencia , ##s , [MASK] , [SEP]",non_morphemic,4.3097306996244535
186,formalidad,formalidad,sing,2,default,0.004780702292919159,singular,singular,es,es,[MASK] formalidad [MASK],"[CLS] , [MASK] , formal , ##idad , [MASK] , [SEP]",non_morphemic,5.343167820066085
187,formalidad,formalidad,sing,2,default,0.0005805817781947553,plural,plural,son,es,[MASK] formalidad [MASK],"[CLS] , [MASK] , formal , ##idad , [MASK] , [SEP]",non_morphemic,7.45147989130518
188,formalidad,formalidades,plur,2,default,0.0002265399816678837,singular,singular,es,es,[MASK] formalidades [MASK],"[CLS] , [MASK] , formal , ##idades , [MASK] , [SEP]",non_morphemic,8.392589109113915
189,formalidad,formalidades,plur,2,default,0.0009602452628314495,plural,plural,son,es,[MASK] formalidades [MASK],"[CLS] , [MASK] , formal , ##idades , [MASK] , [SEP]",non_morphemic,6.948321824016297
190,formalidad,formalidad##es,plur,3,artificial,0.00043242445099167526,singular,singular,es,es,[MASK] formalidad##es [MASK],"[CLS] , [MASK] , formal , ##idad , ##es , [MASK] , [SEP]",non_morphemic,7.746102926638665
191,formalidad,formalidad##es,plur,3,artificial,0.00287930597551167,plural,plural,son,es,[MASK] formalidad##es [MASK],"[CLS] , [MASK] , formal , ##idad , ##es , [MASK] , [SEP]",non_morphemic,5.850205994599918
192,cuartilla,cuartilla,sing,2,default,0.017557738348841667,singular,singular,es,s,[MASK] cuartilla [MASK],"[CLS] , [MASK] , cuar , ##tilla , [MASK] , [SEP]",non_morphemic,4.042260494694086
193,cuartilla,cuartilla,sing,2,default,0.0008427834254689515,plural,plural,son,s,[MASK] cuartilla [MASK],"[CLS] , [MASK] , cuar , ##tilla , [MASK] , [SEP]",non_morphemic,7.078800542258763
194,cuartilla,cuartillas,plur,2,default,0.0012958606239408255,singular,singular,es,s,[MASK] cuartillas [MASK],"[CLS] , [MASK] , cuar , ##tillas , [MASK] , [SEP]",non_morphemic,6.64858023009078
195,cuartilla,cuartillas,plur,2,default,0.008100933395326138,plural,plural,son,s,[MASK] cuartillas [MASK],"[CLS] , [MASK] , cuar , ##tillas , [MASK] , [SEP]",non_morphemic,4.815775989951789
196,cuartilla,cuartilla##s,plur,3,artificial,0.000996687333099544,singular,singular,es,s,[MASK] cuartilla##s [MASK],"[CLS] , [MASK] , cuar , ##tilla , ##s , [MASK] , [SEP]",non_morphemic,6.911073444911248
197,cuartilla,cuartilla##s,plur,3,artificial,0.010643276385962963,plural,plural,son,s,[MASK] cuartilla##s [MASK],"[CLS] , [MASK] , cuar , ##tilla , ##s , [MASK] , [SEP]",non_morphemic,4.542826911458105
198,vigilia,vigilia,sing,2,default,0.005857423413544893,singular,singular,es,s,[MASK] vigilia [MASK],"[CLS] , [MASK] , vigil , ##ia , [MASK] , [SEP]",non_morphemic,5.140045462606786
199,vigilia,vigilia,sing,2,default,0.0005065419245511293,plural,plural,son,s,[MASK] vigilia [MASK],"[CLS] , [MASK] , vigil , ##ia , [MASK] , [SEP]",non_morphemic,7.587903464648461
200,vigilia,vigilias,plur,2,default,0.0008621178567409515,singular,singular,es,s,[MASK] vigilias [MASK],"[CLS] , [MASK] , vigil , ##ias , [MASK] , [SEP]",non_morphemic,7.056118571889074
201,vigilia,vigilias,plur,2,default,0.0066161202266812325,plural,plural,son,s,[MASK] vigilias [MASK],"[CLS] , [MASK] , vigil , ##ias , [MASK] , [SEP]",non_morphemic,5.018246149315635
202,vigilia,vigilia##s,plur,3,artificial,0.001290511921979487,singular,singular,es,s,[MASK] vigilia##s [MASK],"[CLS] , [MASK] , vigil , ##ia , ##s , [MASK] , [SEP]",non_morphemic,6.652716300584437
203,vigilia,vigilia##s,plur,3,artificial,0.0038732956163585186,plural,plural,son,s,[MASK] vigilia##s [MASK],"[CLS] , [MASK] , vigil , ##ia , ##s , [MASK] , [SEP]",non_morphemic,5.553649553874963
204,vanidad,vanidad,sing,2,default,0.02354573830962181,singular,singular,es,es,[MASK] vanidad [MASK],"[CLS] , [MASK] , van , ##idad , [MASK] , [SEP]",non_morphemic,3.748810438393592
205,vanidad,vanidad,sing,2,default,0.0016483428189530969,plural,plural,son,es,[MASK] vanidad [MASK],"[CLS] , [MASK] , van , ##idad , [MASK] , [SEP]",non_morphemic,6.407984847918866
206,vanidad,vanidades,plur,2,default,0.0014693998964503407,singular,singular,es,es,[MASK] vanidades [MASK],"[CLS] , [MASK] , van , ##idades , [MASK] , [SEP]",non_morphemic,6.522901195248808
207,vanidad,vanidades,plur,2,default,0.015127825550734997,plural,plural,son,es,[MASK] vanidades [MASK],"[CLS] , [MASK] , van , ##idades , [MASK] , [SEP]",non_morphemic,4.191219479240923
208,vanidad,vanidad##es,plur,3,artificial,0.0015300270169973373,singular,singular,es,es,[MASK] vanidad##es [MASK],"[CLS] , [MASK] , van , ##idad , ##es , [MASK] , [SEP]",non_morphemic,6.482469885565502
209,vanidad,vanidad##es,plur,3,artificial,0.019270645454525948,plural,plural,son,es,[MASK] vanidad##es [MASK],"[CLS] , [MASK] , van , ##idad , ##es , [MASK] , [SEP]",non_morphemic,3.94917230181189
210,cuita,cuita,sing,2,default,0.005228089634329081,singular,singular,es,s,[MASK] cuita [MASK],"[CLS] , [MASK] , cui , ##ta , [MASK] , [SEP]",non_morphemic,5.253709338315667
211,cuita,cuita,sing,2,default,0.0002588767383713275,plural,plural,son,s,[MASK] cuita [MASK],"[CLS] , [MASK] , cui , ##ta , [MASK] , [SEP]",non_morphemic,8.259158523171786
212,cuita,cuitas,plur,2,default,0.0017727906815707684,singular,singular,es,s,[MASK] cuitas [MASK],"[CLS] , [MASK] , cui , ##tas , [MASK] , [SEP]",non_morphemic,6.335200317759303
213,cuita,cuitas,plur,2,default,0.0031474707648158073,plural,plural,son,s,[MASK] cuitas [MASK],"[CLS] , [MASK] , cui , ##tas , [MASK] , [SEP]",non_morphemic,5.761156080471496
214,cuita,cuita##s,plur,3,artificial,0.0025540944188833237,singular,singular,es,s,[MASK] cuita##s [MASK],"[CLS] , [MASK] , cui , ##ta , ##s , [MASK] , [SEP]",non_morphemic,5.9700575530326825
215,cuita,cuita##s,plur,3,artificial,0.0009688145364634693,plural,plural,son,s,[MASK] cuita##s [MASK],"[CLS] , [MASK] , cui , ##ta , ##s , [MASK] , [SEP]",non_morphemic,6.939437361230746
216,silva,silva,sing,2,default,0.010064869187772274,singular,singular,es,s,[MASK] silva [MASK],"[CLS] , [MASK] , sil , ##va , [MASK] , [SEP]",non_morphemic,4.598704216718778
217,silva,silva,sing,2,default,0.0004649268521461636,plural,plural,son,s,[MASK] silva [MASK],"[CLS] , [MASK] , sil , ##va , [MASK] , [SEP]",non_morphemic,7.673630471963547
218,silva,silvas,plur,2,default,0.0012553278356790543,singular,singular,es,s,[MASK] silvas [MASK],"[CLS] , [MASK] , sil , ##vas , [MASK] , [SEP]",non_morphemic,6.6803585168626975
219,silva,silvas,plur,2,default,0.005991807673126459,plural,plural,son,s,[MASK] silvas [MASK],"[CLS] , [MASK] , sil , ##vas , [MASK] , [SEP]",non_morphemic,5.117362130557638
220,silva,silva##s,plur,3,artificial,0.0029202690348029137,singular,singular,es,s,[MASK] silva##s [MASK],"[CLS] , [MASK] , sil , ##va , ##s , [MASK] , [SEP]",non_morphemic,5.8360795317396565
221,silva,silva##s,plur,3,artificial,0.0038113377522677183,plural,plural,son,s,[MASK] silva##s [MASK],"[CLS] , [MASK] , sil , ##va , ##s , [MASK] , [SEP]",non_morphemic,5.569775035389587
222,tentativa,tentativa,sing,2,default,0.011706504039466381,singular,singular,es,s,[MASK] tentativa [MASK],"[CLS] , [MASK] , tenta , ##tiva , [MASK] , [SEP]",non_morphemic,4.44761069082495
223,tentativa,tentativa,sing,2,default,0.0005378099158406258,plural,plural,son,s,[MASK] tentativa [MASK],"[CLS] , [MASK] , tenta , ##tiva , [MASK] , [SEP]",non_morphemic,7.528005376514757
224,tentativa,tentativas,plur,2,default,0.0006992362905293703,singular,singular,es,s,[MASK] tentativas [MASK],"[CLS] , [MASK] , tenta , ##tivas , [MASK] , [SEP]",non_morphemic,7.2655218320388375
225,tentativa,tentativas,plur,2,default,0.00673998286947608,plural,plural,son,s,[MASK] tentativas [MASK],"[CLS] , [MASK] , tenta , ##tivas , [MASK] , [SEP]",non_morphemic,4.999697895681911
226,tentativa,tentativa##s,plur,3,artificial,0.0009796596132218838,singular,singular,es,s,[MASK] tentativa##s [MASK],"[CLS] , [MASK] , tenta , ##tiva , ##s , [MASK] , [SEP]",non_morphemic,6.928305380080947
227,tentativa,tentativa##s,plur,3,artificial,0.00838832464069128,plural,plural,son,s,[MASK] tentativa##s [MASK],"[CLS] , [MASK] , tenta , ##tiva , ##s , [MASK] , [SEP]",non_morphemic,4.780914463700075
228,cobrizo,cobrizo,sing,2,default,0.00933165941387415,singular,singular,es,s,[MASK] cobrizo [MASK],"[CLS] , [MASK] , cobr , ##izo , [MASK] , [SEP]",non_morphemic,4.674342422073395
229,cobrizo,cobrizo,sing,2,default,0.0007679377449676394,plural,plural,son,s,[MASK] cobrizo [MASK],"[CLS] , [MASK] , cobr , ##izo , [MASK] , [SEP]",non_morphemic,7.171801889342294
230,cobrizo,cobrizos,plur,2,default,0.0005925808218307793,singular,singular,es,s,[MASK] cobrizos [MASK],"[CLS] , [MASK] , cobr , ##izos , [MASK] , [SEP]",non_morphemic,7.43102328610452
231,cobrizo,cobrizos,plur,2,default,0.007146403659135103,plural,plural,son,s,[MASK] cobrizos [MASK],"[CLS] , [MASK] , cobr , ##izos , [MASK] , [SEP]",non_morphemic,4.941146033551826
232,cobrizo,cobrizo##s,plur,3,artificial,0.0008028110023587942,singular,singular,es,s,[MASK] cobrizo##s [MASK],"[CLS] , [MASK] , cobr , ##izo , ##s , [MASK] , [SEP]",non_morphemic,7.127391236154945
233,cobrizo,cobrizo##s,plur,3,artificial,0.009391958825290203,plural,plural,son,s,[MASK] cobrizo##s [MASK],"[CLS] , [MASK] , cobr , ##izo , ##s , [MASK] , [SEP]",non_morphemic,4.667901399925363
234,peculiaridad,peculiaridad,sing,2,default,0.010289174504578114,singular,singular,es,es,[MASK] peculiaridad [MASK],"[CLS] , [MASK] , peculiar , ##idad , [MASK] , [SEP]",non_morphemic,4.576662955427291
235,peculiaridad,peculiaridad,sing,2,default,0.0010204124264419079,plural,plural,son,es,[MASK] peculiaridad [MASK],"[CLS] , [MASK] , peculiar , ##idad , [MASK] , [SEP]",non_morphemic,6.887548393760276
236,peculiaridad,peculiaridades,plur,2,default,0.0003340955590829253,singular,singular,es,es,[MASK] peculiaridades [MASK],"[CLS] , [MASK] , peculiar , ##idades , [MASK] , [SEP]",non_morphemic,8.004083500869116
237,peculiaridad,peculiaridades,plur,2,default,0.005449247546494007,plural,plural,son,es,[MASK] peculiaridades [MASK],"[CLS] , [MASK] , peculiar , ##idades , [MASK] , [SEP]",non_morphemic,5.2122777447023
