,Unnamed: 0,lemma,word_form,word_number,n_tokens,tokenization_type,adj_probs,article_number,adj_number,adj,affix,sentence,model_token_inputs,source,surprisal,surprisal_shift,log_odds
893,893,swuo,swuo##s,plur,4,artificial,1.7639182260609232e-05,plural,plural,grandes,s,[MASK] swuo##s [MASK],"[CLS] , [MASK] , s , ##w , ##uo , ##s , [MASK] , [SEP]",morphemic,10.945387865568472,-2.818058912042499,2.818058912042498
895,895,cha,cha,sing,1,default,9.466056098972332e-07,plural,plural,grandes,s,[MASK] cha [MASK],"[CLS] , [MASK] , cha , [MASK] , [SEP]",morphemic,13.870383293126691,3.5585337127285346,-3.558533712728537
897,897,cha,chas,plur,2,default,1.2407320355123376e-05,plural,plural,grandes,s,[MASK] chas [MASK],"[CLS] , [MASK] , cha , ##s , [MASK] , [SEP]",morphemic,11.297223908322383,-0.5020036907925292,0.502003690792527
899,899,cha,cha##s,plur,2,artificial,1.2407320355123376e-05,plural,plural,grandes,s,[MASK] cha##s [MASK],"[CLS] , [MASK] , cha , ##s , [MASK] , [SEP]",morphemic,11.297223908322383,-0.5020036907925292,0.502003690792527
901,901,scra,scra,sing,2,default,1.2920426115670125e-06,plural,plural,grandes,s,[MASK] scra [MASK],"[CLS] , [MASK] , s , ##cra , [MASK] , [SEP]",morphemic,13.559286172058709,3.7171334781799086,-3.717133478179909
903,903,scra,scras,plur,3,default,4.604639616445638e-05,plural,plural,grandes,s,[MASK] scras [MASK],"[CLS] , [MASK] , s , ##cra , ##s , [MASK] , [SEP]",morphemic,9.985861057511984,-1.7634486875743978,1.7634486875743995
905,905,scra,scra##s,plur,3,artificial,4.604639616445638e-05,plural,plural,grandes,s,[MASK] scra##s [MASK],"[CLS] , [MASK] , s , ##cra , ##s , [MASK] , [SEP]",morphemic,9.985861057511984,-1.7634486875743978,1.7634486875743995
907,907,mcneo,mcneo,sing,3,default,1.0423856622310269e-07,plural,plural,grandes,s,[MASK] mcneo [MASK],"[CLS] , [MASK] , m , ##c , ##neo , [MASK] , [SEP]",morphemic,16.07658365879941,4.517567679994615,-4.517567679994613
909,909,mcneo,mcneos,plur,4,default,4.982075915904716e-05,plural,plural,grandes,s,[MASK] mcneos [MASK],"[CLS] , [MASK] , m , ##c , ##neo , ##s , [MASK] , [SEP]",morphemic,9.90707881020846,-3.121299646998299,3.1212996469983034
911,911,mcneo,mcneo##s,plur,4,artificial,4.982075915904716e-05,plural,plural,grandes,s,[MASK] mcneo##s [MASK],"[CLS] , [MASK] , m , ##c , ##neo , ##s , [MASK] , [SEP]",morphemic,9.90707881020846,-3.121299646998299,3.1212996469983034
913,913,cua,cua,sing,1,default,1.1173596021762933e-06,plural,plural,grandes,s,[MASK] cua [MASK],"[CLS] , [MASK] , cua , [MASK] , [SEP]",morphemic,13.704542153987932,2.2064857653810233,-2.2064857653810255
915,915,cua,cuas,plur,2,default,1.0007998753280845e-05,plural,plural,grandes,s,[MASK] cuas [MASK],"[CLS] , [MASK] , cua , ##s , [MASK] , [SEP]",morphemic,11.51212590937193,0.6728572295825579,-0.672857229582557
917,917,cua,cua##s,plur,2,artificial,1.0007998753280845e-05,plural,plural,grandes,s,[MASK] cua##s [MASK],"[CLS] , [MASK] , cua , ##s , [MASK] , [SEP]",morphemic,11.51212590937193,0.6728572295825579,-0.672857229582557
919,919,skiao,skiao,sing,3,default,2.556520939833717e-06,plural,plural,grandes,s,[MASK] skiao [MASK],"[CLS] , [MASK] , s , ##k , ##iao , [MASK] , [SEP]",morphemic,12.876863231638968,2.624038601996263,-2.6240386019962645
921,921,skiao,skiaos,plur,4,default,2.3996604795684107e-05,plural,plural,grandes,s,[MASK] skiaos [MASK],"[CLS] , [MASK] , s , ##k , ##iao , ##s , [MASK] , [SEP]",morphemic,10.6375982044702,-1.8139657823802313,1.8139657823802282
923,923,skiao,skiao##s,plur,4,artificial,2.3996604795684107e-05,plural,plural,grandes,s,[MASK] skiao##s [MASK],"[CLS] , [MASK] , s , ##k , ##iao , ##s , [MASK] , [SEP]",morphemic,10.6375982044702,-1.8139657823802313,1.8139657823802282
925,925,sqoo,sqoo,sing,3,default,6.859506243017677e-07,plural,plural,grandes,s,[MASK] sqoo [MASK],"[CLS] , [MASK] , s , ##q , ##oo , [MASK] , [SEP]",morphemic,14.19246018804743,3.2336597090628647,-3.233659709062864
927,927,sqoo,sqoos,plur,4,default,2.155217225663364e-05,plural,plural,grandes,s,[MASK] sqoos [MASK],"[CLS] , [MASK] , s , ##q , ##oo , ##s , [MASK] , [SEP]",morphemic,10.745033945722712,-2.6513595851297556,2.6513595851297564
929,929,sqoo,sqoo##s,plur,4,artificial,2.155217225663364e-05,plural,plural,grandes,s,[MASK] sqoo##s [MASK],"[CLS] , [MASK] , s , ##q , ##oo , ##s , [MASK] , [SEP]",morphemic,10.745033945722712,-2.6513595851297556,2.6513595851297564
931,931,thaa,thaa,sing,2,default,7.33591036805592e-07,plural,plural,grandes,s,[MASK] thaa [MASK],"[CLS] , [MASK] , th , ##aa , [MASK] , [SEP]",morphemic,14.125314134173683,3.8038739291158077,-3.803873929115805
933,933,thaa,thaas,plur,3,default,1.8435663150739856e-05,plural,plural,grandes,s,[MASK] thaas [MASK],"[CLS] , [MASK] , th , ##aa , ##s , [MASK] , [SEP]",morphemic,10.90122355454979,-0.6267376702247045,0.626737670224706
935,935,thaa,thaa##s,plur,3,artificial,1.8435663150739856e-05,plural,plural,grandes,s,[MASK] thaa##s [MASK],"[CLS] , [MASK] , th , ##aa , ##s , [MASK] , [SEP]",morphemic,10.90122355454979,-0.6267376702247045,0.626737670224706
937,937,flo,flo,sing,1,default,1.6510037994521554e-06,plural,plural,grandes,s,[MASK] flo [MASK],"[CLS] , [MASK] , flo , [MASK] , [SEP]",morphemic,13.314127091725384,3.408363334101475,-3.4083633341014776
939,939,flo,flos,plur,2,default,1.2793278074241243e-05,plural,plural,grandes,s,[MASK] flos [MASK],"[CLS] , [MASK] , flo , ##s , [MASK] , [SEP]",morphemic,11.266590675428398,0.35666563089480263,-0.3566656308948013
941,941,flo,flo##s,plur,2,artificial,1.2793278074241243e-05,plural,plural,grandes,s,[MASK] flo##s [MASK],"[CLS] , [MASK] , flo , ##s , [MASK] , [SEP]",morphemic,11.266590675428398,0.35666563089480263,-0.3566656308948013
943,943,fro,fro,sing,1,default,5.860721330464003e-07,plural,plural,grandes,s,[MASK] fro [MASK],"[CLS] , [MASK] , fro , [MASK] , [SEP]",morphemic,14.349822961008998,3.4148512632129897,-3.4148512632129897
945,945,fro,fros,plur,2,default,2.8972670406801623e-05,plural,plural,grandes,s,[MASK] fros [MASK],"[CLS] , [MASK] , fro , ##s , [MASK] , [SEP]",morphemic,10.449157572081104,-1.0054406633528128,1.0054406633528112
947,947,fro,fro##s,plur,2,artificial,2.8972670406801623e-05,plural,plural,grandes,s,[MASK] fro##s [MASK],"[CLS] , [MASK] , fro , ##s , [MASK] , [SEP]",morphemic,10.449157572081104,-1.0054406633528128,1.0054406633528112
949,949,rhua,rhua,sing,2,default,1.9922519811643727e-07,plural,plural,grandes,s,[MASK] rhua [MASK],"[CLS] , [MASK] , r , ##hua , [MASK] , [SEP]",morphemic,15.42883000322747,4.241638164819294,-4.241638164819292
951,951,rhua,rhuas,plur,3,default,3.9398240915033966e-05,plural,plural,grandes,s,[MASK] rhuas [MASK],"[CLS] , [MASK] , r , ##hua , ##s , [MASK] , [SEP]",morphemic,10.141789389483634,-1.9983883222002508,1.998388322200251
953,953,rhua,rhua##s,plur,3,artificial,3.9398240915033966e-05,plural,plural,grandes,s,[MASK] rhua##s [MASK],"[CLS] , [MASK] , r , ##hua , ##s , [MASK] , [SEP]",morphemic,10.141789389483634,-1.9983883222002508,1.998388322200251
955,955,woo,woo,sing,2,default,9.59249518928118e-07,plural,plural,grandes,s,[MASK] woo [MASK],"[CLS] , [MASK] , w , ##oo , [MASK] , [SEP]",morphemic,13.857114609327825,2.269366322498728,-2.269366322498725
957,957,woo,woos,plur,3,default,2.119144846801646e-05,plural,plural,grandes,s,[MASK] woos [MASK],"[CLS] , [MASK] , w , ##oo , ##s , [MASK] , [SEP]",morphemic,10.761912831813712,-2.7654885691443916,2.7654885691443933
959,959,woo,woo##s,plur,3,artificial,2.119144846801646e-05,plural,plural,grandes,s,[MASK] woo##s [MASK],"[CLS] , [MASK] , w , ##oo , ##s , [MASK] , [SEP]",morphemic,10.761912831813712,-2.7654885691443916,2.7654885691443933
961,961,sqiao,sqiao,sing,3,default,8.660088042233838e-07,plural,plural,grandes,s,[MASK] sqiao [MASK],"[CLS] , [MASK] , s , ##q , ##iao , [MASK] , [SEP]",morphemic,13.95937076189595,4.243593262325671,-4.24359326232567
963,963,sqiao,sqiaos,plur,4,default,3.250725058023818e-05,plural,plural,grandes,s,[MASK] sqiaos [MASK],"[CLS] , [MASK] , s , ##q , ##iao , ##s , [MASK] , [SEP]",morphemic,10.33404739873396,-2.137584779578768,2.137584779578767
965,965,sqiao,sqiao##s,plur,4,artificial,3.250725058023818e-05,plural,plural,grandes,s,[MASK] sqiao##s [MASK],"[CLS] , [MASK] , s , ##q , ##iao , ##s , [MASK] , [SEP]",morphemic,10.33404739873396,-2.137584779578768,2.137584779578767
967,967,mccea,mccea,sing,3,default,2.350334966649825e-07,plural,plural,grandes,s,[MASK] mccea [MASK],"[CLS] , [MASK] , m , ##c , ##cea , [MASK] , [SEP]",morphemic,15.263537793960044,3.8962716696015978,-3.896271669601598
969,969,mccea,mcceas,plur,4,default,2.5560562789905816e-05,plural,plural,grandes,s,[MASK] mcceas [MASK],"[CLS] , [MASK] , m , ##c , ##cea , ##s , [MASK] , [SEP]",morphemic,10.57445991031292,-2.9488620828556424,2.948862082855642
971,971,mccea,mccea##s,plur,4,artificial,2.5560562789905816e-05,plural,plural,grandes,s,[MASK] mccea##s [MASK],"[CLS] , [MASK] , m , ##c , ##cea , ##s , [MASK] , [SEP]",morphemic,10.57445991031292,-2.9488620828556424,2.948862082855642
973,973,go,go,sing,1,default,5.124040853843326e-06,plural,plural,grandes,s,[MASK] go [MASK],"[CLS] , [MASK] , go , [MASK] , [SEP]",morphemic,12.181567200924231,2.2242488384885952,-2.224248838488595
975,975,go,gos,plur,2,default,6.074535122024827e-06,plural,plural,grandes,s,[MASK] gos [MASK],"[CLS] , [MASK] , go , ##s , [MASK] , [SEP]",morphemic,12.011405094789191,1.10793306006288,-1.1079330600628785
977,977,go,go##s,plur,2,artificial,6.074535122024827e-06,plural,plural,grandes,s,[MASK] go##s [MASK],"[CLS] , [MASK] , go , ##s , [MASK] , [SEP]",morphemic,12.011405094789191,1.10793306006288,-1.1079330600628785
979,979,shuo,shuo,sing,2,default,9.89040131571528e-07,plural,plural,grandes,s,[MASK] shuo [MASK],"[CLS] , [MASK] , sh , ##uo , [MASK] , [SEP]",morphemic,13.826530928218215,3.446091677815515,-3.4460916778155166
981,981,shuo,shuos,plur,3,default,3.500700768199749e-05,plural,plural,grandes,s,[MASK] shuos [MASK],"[CLS] , [MASK] , sh , ##uo , ##s , [MASK] , [SEP]",morphemic,10.259962297030464,-2.293483680063524,2.2934836800635248
983,983,shuo,shuo##s,plur,3,artificial,3.500700768199749e-05,plural,plural,grandes,s,[MASK] shuo##s [MASK],"[CLS] , [MASK] , sh , ##uo , ##s , [MASK] , [SEP]",morphemic,10.259962297030464,-2.293483680063524,2.2934836800635248
985,985,schneo,schneo,sing,3,default,3.1940990652401524e-07,plural,plural,grandes,s,[MASK] schneo [MASK],"[CLS] , [MASK] , s , ##ch , ##neo , [MASK] , [SEP]",morphemic,14.95679058560386,4.154599139539668,-4.154599139539666
987,987,schneo,schneos,plur,4,default,4.078722122358158e-05,plural,plural,grandes,s,[MASK] schneos [MASK],"[CLS] , [MASK] , s , ##ch , ##neo , ##s , [MASK] , [SEP]",morphemic,10.107141730917556,-2.166136718880743,2.1661367188807445
989,989,schneo,schneo##s,plur,4,artificial,4.078722122358158e-05,plural,plural,grandes,s,[MASK] schneo##s [MASK],"[CLS] , [MASK] , s , ##ch , ##neo , ##s , [MASK] , [SEP]",morphemic,10.107141730917556,-2.166136718880743,2.1661367188807445
991,991,mcmea,mcmea,sing,3,default,2.416472284494376e-07,plural,plural,grandes,s,[MASK] mcmea [MASK],"[CLS] , [MASK] , m , ##c , ##mea , [MASK] , [SEP]",morphemic,15.23578690799716,4.098551812955252,-4.098551812955251
993,993,mcmea,mcmeas,plur,4,default,2.0557739844662137e-05,plural,plural,grandes,s,[MASK] mcmeas [MASK],"[CLS] , [MASK] , m , ##c , ##mea , ##s , [MASK] , [SEP]",morphemic,10.792273053154355,-2.8213968218661964,2.8213968218661933
995,995,mcmea,mcmea##s,plur,4,artificial,2.0557739844662137e-05,plural,plural,grandes,s,[MASK] mcmea##s [MASK],"[CLS] , [MASK] , m , ##c , ##mea , ##s , [MASK] , [SEP]",morphemic,10.792273053154355,-2.8213968218661964,2.8213968218661933
997,997,pfeo,pfeo,sing,2,default,7.016327003839251e-07,plural,plural,grandes,s,[MASK] pfeo [MASK],"[CLS] , [MASK] , p , ##feo , [MASK] , [SEP]",morphemic,14.169855788673653,2.9348840876219615,-2.9348840876219584
999,999,pfeo,pfeos,plur,3,default,2.311976277269423e-05,plural,plural,grandes,s,[MASK] pfeos [MASK],"[CLS] , [MASK] , p , ##feo , ##s , [MASK] , [SEP]",morphemic,10.674822774909355,-3.815076781150754,3.815076781150754
1001,1001,pfeo,pfeo##s,plur,3,artificial,2.311976277269423e-05,plural,plural,grandes,s,[MASK] pfeo##s [MASK],"[CLS] , [MASK] , p , ##feo , ##s , [MASK] , [SEP]",morphemic,10.674822774909355,-3.815076781150754,3.815076781150754
1003,1003,spoo,spoo,sing,2,default,1.5271563142960076e-06,plural,plural,grandes,s,[MASK] spoo [MASK],"[CLS] , [MASK] , sp , ##oo , [MASK] , [SEP]",morphemic,13.392103170040912,2.789773047744333,-2.7897730477443323
1005,1005,spoo,spoos,plur,3,default,4.897217877442017e-05,plural,plural,grandes,s,[MASK] spoos [MASK],"[CLS] , [MASK] , sp , ##oo , ##s , [MASK] , [SEP]",morphemic,9.92425820121569,-3.153625513827464,3.1536255138274645
1007,1007,spoo,spoo##s,plur,3,artificial,4.897217877442017e-05,plural,plural,grandes,s,[MASK] spoo##s [MASK],"[CLS] , [MASK] , sp , ##oo , ##s , [MASK] , [SEP]",morphemic,9.92425820121569,-3.153625513827464,3.1536255138274645
1009,1009,szia,szia,sing,2,default,2.193300815633848e-06,plural,plural,grandes,s,[MASK] szia [MASK],"[CLS] , [MASK] , s , ##zia , [MASK] , [SEP]",morphemic,13.030102927103911,3.4142380845611804,-3.4142380845611817
1011,1011,szia,szias,plur,3,default,4.682874714490026e-05,plural,plural,grandes,s,[MASK] szias [MASK],"[CLS] , [MASK] , s , ##zia , ##s , [MASK] , [SEP]",morphemic,9.969013288385288,-1.791737522928008,1.791737522928009
1013,1013,szia,szia##s,plur,3,artificial,4.682874714490026e-05,plural,plural,grandes,s,[MASK] szia##s [MASK],"[CLS] , [MASK] , s , ##zia , ##s , [MASK] , [SEP]",morphemic,9.969013288385288,-1.791737522928008,1.791737522928009
1015,1015,symbua,symbua,sing,4,default,5.922381660639076e-07,plural,plural,grandes,s,[MASK] symbua [MASK],"[CLS] , [MASK] , s , ##y , ##mb , ##ua , [MASK] , [SEP]",morphemic,14.339356975426002,4.0639295233428925,-4.063929523342892
1017,1017,symbua,symbuas,plur,5,default,3.272286630817689e-05,plural,plural,grandes,s,[MASK] symbuas [MASK],"[CLS] , [MASK] , s , ##y , ##mb , ##ua , ##s , [MASK] , [SEP]",morphemic,10.32743644896083,-2.8471365241469027,2.847136524146903
1019,1019,symbua,symbua##s,plur,5,artificial,3.272286630817689e-05,plural,plural,grandes,s,[MASK] symbua##s [MASK],"[CLS] , [MASK] , s , ##y , ##mb , ##ua , ##s , [MASK] , [SEP]",morphemic,10.32743644896083,-2.8471365241469027,2.847136524146903
1021,1021,kwiao,kwiao,sing,3,default,1.5856724076002138e-06,plural,plural,grandes,s,[MASK] kwiao [MASK],"[CLS] , [MASK] , k , ##w , ##iao , [MASK] , [SEP]",morphemic,13.354502008671526,2.7088527723123477,-2.708852772312348
1023,1023,kwiao,kwiaos,plur,4,default,3.104827192146331e-05,plural,plural,grandes,s,[MASK] kwiaos [MASK],"[CLS] , [MASK] , k , ##w , ##iao , ##s , [MASK] , [SEP]",morphemic,10.379967405836842,-2.2506856590757884,2.2506856590757893
1025,1025,kwiao,kwiao##s,plur,4,artificial,3.104827192146331e-05,plural,plural,grandes,s,[MASK] kwiao##s [MASK],"[CLS] , [MASK] , k , ##w , ##iao , ##s , [MASK] , [SEP]",morphemic,10.379967405836842,-2.2506856590757884,2.2506856590757893
1027,1027,whoo,whoo,sing,2,default,5.213354938859993e-07,plural,plural,grandes,s,[MASK] whoo [MASK],"[CLS] , [MASK] , w , ##hoo , [MASK] , [SEP]",morphemic,14.466872060235245,2.0773076471722884,-2.0773076471722907
1029,1029,whoo,whoos,plur,3,default,1.8983366317115724e-05,plural,plural,grandes,s,[MASK] whoos [MASK],"[CLS] , [MASK] , w , ##hoo , ##s , [MASK] , [SEP]",morphemic,10.871947419228022,-1.6286306602763947,1.6286306602763942
1031,1031,whoo,whoo##s,plur,3,artificial,1.8983366317115724e-05,plural,plural,grandes,s,[MASK] whoo##s [MASK],"[CLS] , [MASK] , w , ##hoo , ##s , [MASK] , [SEP]",morphemic,10.871947419228022,-1.6286306602763947,1.6286306602763942
1033,1033,mcnea,mcnea,sing,3,default,4.491710470233557e-08,plural,plural,grandes,s,[MASK] mcnea [MASK],"[CLS] , [MASK] , m , ##c , ##nea , [MASK] , [SEP]",morphemic,16.91844716368739,2.00812060633967,-2.008120606339666
1035,1035,mcnea,mcneas,plur,4,default,2.1808341443829704e-06,plural,plural,grandes,s,[MASK] mcneas [MASK],"[CLS] , [MASK] , m , ##c , ##nea , ##s , [MASK] , [SEP]",morphemic,13.035803119311334,-3.290838209976739,3.2908382099767395
1037,1037,mcnea,mcnea##s,plur,4,artificial,2.1808341443829704e-06,plural,plural,grandes,s,[MASK] mcnea##s [MASK],"[CLS] , [MASK] , m , ##c , ##nea , ##s , [MASK] , [SEP]",morphemic,13.035803119311334,-3.290838209976739,3.2908382099767395
1039,1039,sraa,sraa,sing,2,default,3.441689102601231e-07,plural,plural,grandes,s,[MASK] sraa [MASK],"[CLS] , [MASK] , sr , ##aa , [MASK] , [SEP]",morphemic,14.882133281884968,3.435988424674079,-3.435988424674081
1041,1041,sraa,sraas,plur,3,default,8.10617802926572e-06,plural,plural,grandes,s,[MASK] sraas [MASK],"[CLS] , [MASK] , sr , ##aa , ##s , [MASK] , [SEP]",morphemic,11.722884067346271,-2.7336501053121687,2.7336501053121687
1043,1043,sraa,sraa##s,plur,3,artificial,8.10617802926572e-06,plural,plural,grandes,s,[MASK] sraa##s [MASK],"[CLS] , [MASK] , sr , ##aa , ##s , [MASK] , [SEP]",morphemic,11.722884067346271,-2.7336501053121687,2.7336501053121687
1045,1045,jo,jo,sing,1,default,4.360666480351938e-06,plural,plural,grandes,s,[MASK] jo [MASK],"[CLS] , [MASK] , jo , [MASK] , [SEP]",morphemic,12.342885649819566,2.6967668843012813,-2.6967668843012826
1047,1047,jo,jos,plur,2,default,1.6258454706985503e-05,plural,plural,grandes,s,[MASK] jos [MASK],"[CLS] , [MASK] , jo , ##s , [MASK] , [SEP]",morphemic,11.026897494831616,0.8163720736969662,-0.8163720736969684
1049,1049,jo,jo##s,plur,2,artificial,1.6258454706985503e-05,plural,plural,grandes,s,[MASK] jo##s [MASK],"[CLS] , [MASK] , jo , ##s , [MASK] , [SEP]",morphemic,11.026897494831616,0.8163720736969662,-0.8163720736969684
1051,1051,kwoa,kwoa,sing,3,default,4.467951384867774e-06,plural,plural,grandes,s,[MASK] kwoa [MASK],"[CLS] , [MASK] , k , ##w , ##oa , [MASK] , [SEP]",morphemic,12.31858055755336,1.3693312642567044,-1.3693312642567053
1053,1053,kwoa,kwoas,plur,4,default,0.0001258263364434,plural,plural,grandes,s,[MASK] kwoas [MASK],"[CLS] , [MASK] , k , ##w , ##oa , ##s , [MASK] , [SEP]",morphemic,8.980607883912407,-3.510982544186037,3.510982544185845
1055,1055,kwoa,kwoa##s,plur,4,artificial,0.0001258263364434,plural,plural,grandes,s,[MASK] kwoa##s [MASK],"[CLS] , [MASK] , k , ##w , ##oa , ##s , [MASK] , [SEP]",morphemic,8.980607883912407,-3.510982544186037,3.510982544185845
1057,1057,stiao,stiao,sing,2,default,1.1045920018659672e-06,plural,plural,grandes,s,[MASK] stiao [MASK],"[CLS] , [MASK] , st , ##iao , [MASK] , [SEP]",morphemic,13.71603452025697,4.607301782366674,-4.6073017823666484
1059,1059,stiao,stiaos,plur,3,default,5.7502467825543135e-05,plural,plural,grandes,s,[MASK] stiaos [MASK],"[CLS] , [MASK] , st , ##iao , ##s , [MASK] , [SEP]",morphemic,9.763682692376852,-1.31850050062239,1.3185005006223887
1061,1061,stiao,stiao##s,plur,3,artificial,5.7502467825543135e-05,plural,plural,grandes,s,[MASK] stiao##s [MASK],"[CLS] , [MASK] , st , ##iao , ##s , [MASK] , [SEP]",morphemic,9.763682692376852,-1.31850050062239,1.3185005006223887
1063,1063,splia,splia,sing,2,default,2.243370090582175e-06,plural,plural,grandes,s,[MASK] splia [MASK],"[CLS] , [MASK] , sp , ##lia , [MASK] , [SEP]",morphemic,13.007531318006484,3.1237354457961573,-3.12373544579616
1065,1065,splia,splias,plur,3,default,2.2995771360001527e-05,plural,plural,grandes,s,[MASK] splias [MASK],"[CLS] , [MASK] , sp , ##lia , ##s , [MASK] , [SEP]",morphemic,10.680200212851304,-1.2924175769387514,1.2924175769387516
1067,1067,splia,splia##s,plur,3,artificial,2.2995771360001527e-05,plural,plural,grandes,s,[MASK] splia##s [MASK],"[CLS] , [MASK] , sp , ##lia , ##s , [MASK] , [SEP]",morphemic,10.680200212851304,-1.2924175769387514,1.2924175769387516
1069,1069,neo,neo,sing,1,default,1.4387658211489909e-06,plural,plural,grandes,s,[MASK] neo [MASK],"[CLS] , [MASK] , neo , [MASK] , [SEP]",morphemic,13.451724880516224,2.0916614476345874,-2.0916614476345905
1071,1071,neo,neos,plur,2,default,3.102216578554362e-05,plural,plural,grandes,s,[MASK] neos [MASK],"[CLS] , [MASK] , neo , ##s , [MASK] , [SEP]",morphemic,10.38080858364784,-3.6454095805682414,3.6454095805682387
1073,1073,neo,neo##s,plur,2,artificial,3.102216578554362e-05,plural,plural,grandes,s,[MASK] neo##s [MASK],"[CLS] , [MASK] , neo , ##s , [MASK] , [SEP]",morphemic,10.38080858364784,-3.6454095805682414,3.6454095805682387
1075,1075,khoo,khoo,sing,2,default,1.7242958847418777e-06,plural,plural,grandes,s,[MASK] khoo [MASK],"[CLS] , [MASK] , k , ##hoo , [MASK] , [SEP]",morphemic,13.270691773568542,1.7771853941233573,-1.777185394123358
1077,1077,khoo,khoos,plur,3,default,3.555439616320655e-05,plural,plural,grandes,s,[MASK] khoos [MASK],"[CLS] , [MASK] , k , ##hoo , ##s , [MASK] , [SEP]",morphemic,10.244446747948189,-1.781007723101368,1.781007723101368
1079,1079,khoo,khoo##s,plur,3,artificial,3.555439616320655e-05,plural,plural,grandes,s,[MASK] khoo##s [MASK],"[CLS] , [MASK] , k , ##hoo , ##s , [MASK] , [SEP]",morphemic,10.244446747948189,-1.781007723101368,1.781007723101368
1081,1081,cro,cro,sing,1,default,1.3772190641248017e-06,plural,plural,grandes,s,[MASK] cro [MASK],"[CLS] , [MASK] , cro , [MASK] , [SEP]",morphemic,13.495444262908086,2.2621249789555016,-2.262124978955501
1083,1083,cro,cros,plur,2,default,3.670528030852438e-06,plural,plural,grandes,s,[MASK] cros [MASK],"[CLS] , [MASK] , cro , ##s , [MASK] , [SEP]",morphemic,12.515175028630718,-0.1318377701834823,0.13183777018348164
1085,1085,cro,cro##s,plur,2,artificial,3.670528030852438e-06,plural,plural,grandes,s,[MASK] cro##s [MASK],"[CLS] , [MASK] , cro , ##s , [MASK] , [SEP]",morphemic,12.515175028630718,-0.1318377701834823,0.13183777018348164
1087,1087,blua,blua,sing,2,default,1.3385600823312416e-06,plural,plural,grandes,s,[MASK] blua [MASK],"[CLS] , [MASK] , bl , ##ua , [MASK] , [SEP]",morphemic,13.523916087185256,5.086821551116945,-5.0868215511165324
1089,1089,blua,bluas,plur,3,default,0.0001185529472422,plural,plural,grandes,s,[MASK] bluas [MASK],"[CLS] , [MASK] , bl , ##ua , ##s , [MASK] , [SEP]",morphemic,9.040150885008794,-3.1095542376211345,3.1095542376204706
1091,1091,blua,blua##s,plur,3,artificial,0.0001185529472422,plural,plural,grandes,s,[MASK] blua##s [MASK],"[CLS] , [MASK] , bl , ##ua , ##s , [MASK] , [SEP]",morphemic,9.040150885008794,-3.1095542376211345,3.1095542376204706
1093,1093,qoo,qoo,sing,2,default,1.7413365185348084e-06,plural,plural,grandes,s,[MASK] qoo [MASK],"[CLS] , [MASK] , q , ##oo , [MASK] , [SEP]",morphemic,13.260857625486032,2.3375655509399422,-2.3375655509399422
1095,1095,qoo,qoos,plur,3,default,1.8202748833573423e-05,plural,plural,grandes,s,[MASK] qoos [MASK],"[CLS] , [MASK] , q , ##oo , ##s , [MASK] , [SEP]",morphemic,10.913937940474408,-2.3914013643666596,2.3914013643666605
1097,1097,qoo,qoo##s,plur,3,artificial,1.8202748833573423e-05,plural,plural,grandes,s,[MASK] qoo##s [MASK],"[CLS] , [MASK] , q , ##oo , ##s , [MASK] , [SEP]",morphemic,10.913937940474408,-2.3914013643666596,2.3914013643666605
1099,1099,physea,physea,sing,3,default,1.0810159665197716e-06,plural,plural,grandes,s,[MASK] physea [MASK],"[CLS] , [MASK] , p , ##hy , ##sea , [MASK] , [SEP]",morphemic,13.737609249277732,3.2307606483561013,-3.2307606483561018
1101,1101,physea,physeas,plur,4,default,1.0734820534707978e-05,plural,plural,grandes,s,[MASK] physeas [MASK],"[CLS] , [MASK] , p , ##hy , ##sea , ##s , [MASK] , [SEP]",morphemic,11.442017844546168,-2.2036075028519715,2.203607502851972
1103,1103,physea,physea##s,plur,4,artificial,1.0734820534707978e-05,plural,plural,grandes,s,[MASK] physea##s [MASK],"[CLS] , [MASK] , p , ##hy , ##sea , ##s , [MASK] , [SEP]",morphemic,11.442017844546168,-2.2036075028519715,2.203607502851972
1105,1105,scea,scea,sing,2,default,7.275197049239068e-07,plural,plural,grandes,s,[MASK] scea [MASK],"[CLS] , [MASK] , s , ##cea , [MASK] , [SEP]",morphemic,14.13362475246152,3.6285591303076554,-3.6285591303076568
1107,1107,scea,sceas,plur,3,default,2.3927015718072653e-05,plural,plural,grandes,s,[MASK] sceas [MASK],"[CLS] , [MASK] , s , ##cea , ##s , [MASK] , [SEP]",morphemic,10.640502372635131,-1.699811920502821,1.6998119205028224
1109,1109,scea,scea##s,plur,3,artificial,2.3927015718072653e-05,plural,plural,grandes,s,[MASK] scea##s [MASK],"[CLS] , [MASK] , s , ##cea , ##s , [MASK] , [SEP]",morphemic,10.640502372635131,-1.699811920502821,1.6998119205028224
1111,1111,mcfeo,mcfeo,sing,3,default,3.598519811021106e-07,plural,plural,grandes,s,[MASK] mcfeo [MASK],"[CLS] , [MASK] , m , ##c , ##feo , [MASK] , [SEP]",morphemic,14.837573053652436,3.710674296005216,-3.7106742960052164
1113,1113,mcfeo,mcfeos,plur,4,default,1.6293179214699194e-05,plural,plural,grandes,s,[MASK] mcfeos [MASK],"[CLS] , [MASK] , m , ##c , ##feo , ##s , [MASK] , [SEP]",morphemic,11.02476399081342,-3.657919883820165,3.657919883820165
