,lemma,word_form,word_number,n_tokens,tokenization_type,verb_probs,verb_number,verb,affix,sentence,model_token_inputs,source,surprisal
153,peruano,peruanoo,plur,2,default,0.026592135429382324,plural,son,s,Los peruanoo [MASK],"[CLS] , Los , peruano , ##o , [MASK] , [SEP]",morphemic,3.6271397674602177
154,peruano,peruano##s,plur,2,artificial,0.001711228396743536,singular,es,s,El peruano##s [MASK],"[CLS] , El , peruano , ##s , [MASK] , [SEP]",morphemic,6.370543805696358
155,peruano,peruano##s,plur,2,artificial,0.021473582834005356,plural,son,s,El peruano##s [MASK],"[CLS] , El , peruano , ##s , [MASK] , [SEP]",morphemic,3.8409318047209964
156,venezolano,venezolano,sing,1,default,0.02122657001018524,singular,es,s,El venezolano [MASK],"[CLS] , El , venezolano , [MASK] , [SEP]",morphemic,3.8525015796647546
157,venezolano,venezolano,sing,1,default,0.0003353108186274767,plural,son,s,El venezolano [MASK],"[CLS] , El , venezolano , [MASK] , [SEP]",morphemic,8.000452639496725
158,venezolano,vetezolanos,plur,3,default,0.0003427026094868779,singular,es,s,Los vetezolanos [MASK],"[CLS] , Los , vete , ##zol , ##anos , [MASK] , [SEP]",morphemic,7.978647514619331
159,venezolano,vetezolanos,plur,3,default,0.11497166752815247,plural,son,s,Los vetezolanos [MASK],"[CLS] , Los , vete , ##zol , ##anos , [MASK] , [SEP]",morphemic,2.163069550293207
160,venezolano,venezolano##s,plur,2,artificial,0.0005968580371700227,singular,es,s,El venezolano##s [MASK],"[CLS] , El , venezolano , ##s , [MASK] , [SEP]",morphemic,7.423831266534127
161,venezolano,venezolano##s,plur,2,artificial,0.009402395226061344,plural,son,s,El venezolano##s [MASK],"[CLS] , El , venezolano , ##s , [MASK] , [SEP]",morphemic,4.666790810881938
162,cuartele,cuartele,sing,2,default,0.06941200792789459,singular,es,s,El cuartele [MASK],"[CLS] , El , cuartel , ##e , [MASK] , [SEP]",morphemic,2.6676954015388428
163,cuartele,cuartele,sing,2,default,0.000731125008314848,plural,son,s,El cuartele [MASK],"[CLS] , El , cuartel , ##e , [MASK] , [SEP]",morphemic,7.220926102828408
164,cuartele,cuawteles,plur,3,default,0.003221105085685849,singular,es,s,Los cuawteles [MASK],"[CLS] , Los , cua , ##w , ##teles , [MASK] , [SEP]",morphemic,5.738030783991142
165,cuartele,cuawteles,plur,3,default,0.29022216796875,plural,son,s,Los cuawteles [MASK],"[CLS] , Los , cua , ##w , ##teles , [MASK] , [SEP]",morphemic,1.2371085528597436
166,cuartele,cuartele##s,plur,3,artificial,0.0419912151992321,singular,es,s,El cuartele##s [MASK],"[CLS] , El , cuartel , ##e , ##s , [MASK] , [SEP]",morphemic,3.1702948444992196
167,cuartele,cuartele##s,plur,3,artificial,0.04778268188238144,plural,son,s,El cuartele##s [MASK],"[CLS] , El , cuartel , ##e , ##s , [MASK] , [SEP]",morphemic,3.041092008848444
168,derecha,derecha,sing,1,default,0.026312218979001045,singular,es,s,La derecha [MASK],"[CLS] , La , derecha , [MASK] , [SEP]",morphemic,3.637721847729547
169,derecha,derecha,sing,1,default,0.0009207536350004375,plural,son,s,La derecha [MASK],"[CLS] , La , derecha , [MASK] , [SEP]",morphemic,6.990318054777831
170,derecha,derehhas,plur,3,default,0.0004004619549959898,singular,es,s,Las derehhas [MASK],"[CLS] , Las , dere , ##h , ##has , [MASK] , [SEP]",morphemic,7.82289178973587
171,derecha,derehhas,plur,3,default,0.02970436029136181,plural,son,s,Las derehhas [MASK],"[CLS] , Las , dere , ##h , ##has , [MASK] , [SEP]",morphemic,3.516461432792223
172,derecha,derecha##s,plur,2,artificial,0.010569306090474129,singular,es,s,La derecha##s [MASK],"[CLS] , La , derecha , ##s , [MASK] , [SEP]",morphemic,4.5498011302167445
173,derecha,derecha##s,plur,2,artificial,0.008686408400535583,plural,son,s,La derecha##s [MASK],"[CLS] , La , derecha , ##s , [MASK] , [SEP]",morphemic,4.7459957277229785
174,invento,invento,sing,1,default,0.01486941147595644,singular,es,s,El invento [MASK],"[CLS] , El , invento , [MASK] , [SEP]",morphemic,4.208449097238396
175,invento,invento,sing,1,default,0.00039750165888108313,plural,son,s,El invento [MASK],"[CLS] , El , invento , [MASK] , [SEP]",morphemic,7.830311450592852
176,invento,dnventos,plur,4,default,0.0005447103176265955,singular,es,s,Los dnventos [MASK],"[CLS] , Los , d , ##n , ##vent , ##os , [MASK] , [SEP]",morphemic,7.515256431902387
177,invento,dnventos,plur,4,default,0.0677642822265625,plural,son,s,Los dnventos [MASK],"[CLS] , Los , d , ##n , ##vent , ##os , [MASK] , [SEP]",morphemic,2.6917200336670226
178,invento,invento##s,plur,2,artificial,0.001359219546429813,singular,es,s,El invento##s [MASK],"[CLS] , El , invento , ##s , [MASK] , [SEP]",morphemic,6.6008446068757785
179,invento,invento##s,plur,2,artificial,0.01058259978890419,plural,son,s,El invento##s [MASK],"[CLS] , El , invento , ##s , [MASK] , [SEP]",morphemic,4.548544155998328
180,absurdo,absurdo,sing,1,default,0.050547096878290176,singular,es,s,El absurdo [MASK],"[CLS] , El , absurdo , [MASK] , [SEP]",morphemic,2.9848497658613966
181,absurdo,absurdo,sing,1,default,0.0007594026392325759,plural,son,s,El absurdo [MASK],"[CLS] , El , absurdo , [MASK] , [SEP]",morphemic,7.1829784347544186
182,absurdo,obsurdos,plur,3,default,0.00023178831906989217,singular,es,s,Los obsurdos [MASK],"[CLS] , Los , obs , ##ur , ##dos , [MASK] , [SEP]",morphemic,8.369686020606647
183,absurdo,obsurdos,plur,3,default,0.03779255226254463,plural,son,s,Los obsurdos [MASK],"[CLS] , Los , obs , ##ur , ##dos , [MASK] , [SEP]",morphemic,3.2756432258609856
184,absurdo,absurdo##s,plur,2,artificial,0.01252750400453806,singular,es,s,El absurdo##s [MASK],"[CLS] , El , absurdo , ##s , [MASK] , [SEP]",morphemic,4.379828731470652
185,absurdo,absurdo##s,plur,2,artificial,0.021028175950050354,plural,son,s,El absurdo##s [MASK],"[CLS] , El , absurdo , ##s , [MASK] , [SEP]",morphemic,3.861892028642672
186,tristeza,tristeza,sing,1,default,0.037624843418598175,singular,es,s,La tristeza [MASK],"[CLS] , La , tristeza , [MASK] , [SEP]",morphemic,3.280090717553699
187,tristeza,tristeza,sing,1,default,0.0005952430656179786,plural,son,s,La tristeza [MASK],"[CLS] , La , tristeza , [MASK] , [SEP]",morphemic,7.426540722193963
188,tristeza,txistezas,plur,4,default,0.0006485963822342455,singular,es,s,Las txistezas [MASK],"[CLS] , Las , t , ##xis , ##teza , ##s , [MASK] , [SEP]",morphemic,7.34069994191382
189,tristeza,txistezas,plur,4,default,0.03524619713425636,plural,son,s,Las txistezas [MASK],"[CLS] , Las , t , ##xis , ##teza , ##s , [MASK] , [SEP]",morphemic,3.3453976382597497
190,tristeza,tristeza##s,plur,2,artificial,0.007774428930133581,singular,es,s,La tristeza##s [MASK],"[CLS] , La , tristeza , ##s , [MASK] , [SEP]",morphemic,4.85691527311489
191,tristeza,tristeza##s,plur,2,artificial,0.025622474029660225,plural,son,s,La tristeza##s [MASK],"[CLS] , La , tristeza , ##s , [MASK] , [SEP]",morphemic,3.6642854208346294
192,monarca,monarca,sing,1,default,0.01976916566491127,singular,es,s,El monarca [MASK],"[CLS] , El , monarca , [MASK] , [SEP]",morphemic,3.9236318447684817
193,monarca,monarca,sing,1,default,0.001050541759468615,plural,son,s,El monarca [MASK],"[CLS] , El , monarca , [MASK] , [SEP]",morphemic,6.858449286476339
194,monarca,monzrcas,plur,4,default,7.999913941603154e-05,singular,es,s,Los monzrcas [MASK],"[CLS] , Los , mon , ##z , ##r , ##cas , [MASK] , [SEP]",morphemic,9.433494680647858
195,monarca,monzrcas,plur,4,default,0.019866595044732094,plural,son,s,Los monzrcas [MASK],"[CLS] , Los , mon , ##z , ##r , ##cas , [MASK] , [SEP]",morphemic,3.918715598716376
196,monarca,monarca##s,plur,2,artificial,0.00043978996109217405,singular,es,s,El monarca##s [MASK],"[CLS] , El , monarca , ##s , [MASK] , [SEP]",morphemic,7.729213306179226
197,monarca,monarca##s,plur,2,artificial,0.021495390683412552,plural,son,s,El monarca##s [MASK],"[CLS] , El , monarca , ##s , [MASK] , [SEP]",morphemic,3.8399167536506797
198,subida,subida,sing,1,default,0.03530002012848854,singular,es,s,La subida [MASK],"[CLS] , La , subida , [MASK] , [SEP]",morphemic,3.3438717448309085
199,subida,subida,sing,1,default,0.00031657356885261834,plural,son,s,La subida [MASK],"[CLS] , La , subida , [MASK] , [SEP]",morphemic,8.057954898359235
200,subida,subiñas,plur,3,default,0.0003299263189546764,singular,es,s,Las subiñas [MASK],"[CLS] , Las , sub , ##i , ##ñas , [MASK] , [SEP]",morphemic,8.016641204328442
201,subida,subiñas,plur,3,default,0.03298025578260422,plural,son,s,Las subiñas [MASK],"[CLS] , Las , sub , ##i , ##ñas , [MASK] , [SEP]",morphemic,3.411846206192336
202,subida,subida##s,plur,2,artificial,0.001349173253402114,singular,es,s,La subida##s [MASK],"[CLS] , La , subida , ##s , [MASK] , [SEP]",morphemic,6.608263279015589
203,subida,subida##s,plur,2,artificial,0.01440458931028843,plural,son,s,La subida##s [MASK],"[CLS] , La , subida , ##s , [MASK] , [SEP]",morphemic,4.2402084210715465
204,queso,queso,sing,1,default,0.020460473373532295,singular,es,s,El queso [MASK],"[CLS] , El , queso , [MASK] , [SEP]",morphemic,3.889260382190022
205,queso,queso,sing,1,default,0.0006217880290932953,plural,son,s,El queso [MASK],"[CLS] , El , queso , [MASK] , [SEP]",morphemic,7.382911312546018
206,queso,quebos,plur,2,default,0.0002495133376214653,singular,es,s,Los quebos [MASK],"[CLS] , Los , que , ##bos , [MASK] , [SEP]",morphemic,8.295998186800833
207,queso,quebos,plur,2,default,0.08311307430267334,plural,son,s,Los quebos [MASK],"[CLS] , Los , que , ##bos , [MASK] , [SEP]",morphemic,2.487553257334007
208,queso,queso##s,plur,2,artificial,0.0016101135406643152,singular,es,s,El queso##s [MASK],"[CLS] , El , queso , ##s , [MASK] , [SEP]",morphemic,6.431450580320587
209,queso,queso##s,plur,2,artificial,0.01793684810400009,plural,son,s,El queso##s [MASK],"[CLS] , El , queso , ##s , [MASK] , [SEP]",morphemic,4.020898128756848
210,pesa,pesa,sing,1,default,0.10063713043928146,singular,es,s,La pesa [MASK],"[CLS] , La , pesa , [MASK] , [SEP]",morphemic,2.2962339995597105
211,pesa,pesa,sing,1,default,0.0019052110146731138,plural,son,s,La pesa [MASK],"[CLS] , La , pesa , [MASK] , [SEP]",morphemic,6.263162507680612
212,pesa,pelas,plur,2,default,0.0008081939304247499,singular,es,s,Las pelas [MASK],"[CLS] , Las , pel , ##as , [MASK] , [SEP]",morphemic,7.120708515339749
213,pesa,pelas,plur,2,default,0.023141581565141678,plural,son,s,Las pelas [MASK],"[CLS] , Las , pel , ##as , [MASK] , [SEP]",morphemic,3.766124211879701
214,pesa,pesa##s,plur,2,artificial,0.0030649618711322546,singular,es,s,La pesa##s [MASK],"[CLS] , La , pesa , ##s , [MASK] , [SEP]",morphemic,5.787720149758696
215,pesa,pesa##s,plur,2,artificial,0.007475065533071756,plural,son,s,La pesa##s [MASK],"[CLS] , La , pesa , ##s , [MASK] , [SEP]",morphemic,4.896182392777695
216,soledade,soledade,sing,2,default,0.022378917783498764,singular,es,s,La soledade [MASK],"[CLS] , La , soledad , ##e , [MASK] , [SEP]",morphemic,3.799635933679597
217,soledade,soledade,sing,2,default,0.0004154627094976604,plural,son,s,La soledade [MASK],"[CLS] , La , soledad , ##e , [MASK] , [SEP]",morphemic,7.786117696197828
218,soledade,soledadez,plur,2,default,0.0054604122415184975,singular,es,s,Las soledadez [MASK],"[CLS] , Las , soledad , ##ez , [MASK] , [SEP]",morphemic,5.210230989965849
219,soledade,soledadez,plur,2,default,0.08144766092300415,plural,son,s,Las soledadez [MASK],"[CLS] , Las , soledad , ##ez , [MASK] , [SEP]",morphemic,2.5077946622960625
220,soledade,soledade##s,plur,3,artificial,0.024320445954799652,singular,es,s,La soledade##s [MASK],"[CLS] , La , soledad , ##e , ##s , [MASK] , [SEP]",morphemic,3.7164378850950683
221,soledade,soledade##s,plur,3,artificial,0.002998342039063573,plural,son,s,La soledade##s [MASK],"[CLS] , La , soledad , ##e , ##s , [MASK] , [SEP]",morphemic,5.809695796728818
222,miente,miente,sing,1,default,0.001071448903530836,singular,es,s,La miente [MASK],"[CLS] , La , miente , [MASK] , [SEP]",morphemic,6.838743431046459
223,miente,miente,sing,1,default,2.5868714146781713e-05,plural,son,s,La miente [MASK],"[CLS] , La , miente , [MASK] , [SEP]",morphemic,10.562476267416729
224,miente,mienths,plur,4,default,0.004483690485358238,singular,es,s,Las mienths [MASK],"[CLS] , Las , mie , ##n , ##th , ##s , [MASK] , [SEP]",morphemic,5.407308802613572
225,miente,mienths,plur,4,default,0.08645511418581009,plural,son,s,Las mienths [MASK],"[CLS] , Las , mie , ##n , ##th , ##s , [MASK] , [SEP]",morphemic,2.4481299108719905
226,miente,miente##s,plur,2,artificial,0.0003356263623572886,singular,es,s,La miente##s [MASK],"[CLS] , La , miente , ##s , [MASK] , [SEP]",morphemic,7.999512033544278
227,miente,miente##s,plur,2,artificial,2.0681975001934916e-05,plural,son,s,La miente##s [MASK],"[CLS] , La , miente , ##s , [MASK] , [SEP]",morphemic,10.786248009889247
228,miseria,miseria,sing,1,default,0.025222299620509148,singular,es,s,La miseria [MASK],"[CLS] , La , miseria , [MASK] , [SEP]",morphemic,3.6800267701871143
229,miseria,miseria,sing,1,default,0.0006383383879438043,plural,son,s,La miseria [MASK],"[CLS] , La , miseria , [MASK] , [SEP]",morphemic,7.3566420265991646
230,miseria,uiserias,plur,3,default,0.00013773469254374504,singular,es,s,Las uiserias [MASK],"[CLS] , Las , u , ##ise , ##rias , [MASK] , [SEP]",morphemic,8.890181241015373
231,miseria,uiserias,plur,3,default,0.03171620890498161,plural,son,s,Las uiserias [MASK],"[CLS] , Las , u , ##ise , ##rias , [MASK] , [SEP]",morphemic,3.450927406855702
232,miseria,miseria##s,plur,2,artificial,0.007079774513840675,singular,es,s,La miseria##s [MASK],"[CLS] , La , miseria , ##s , [MASK] , [SEP]",morphemic,4.950513220111266
233,miseria,miseria##s,plur,2,artificial,0.018841806799173355,plural,son,s,La miseria##s [MASK],"[CLS] , La , miseria , ##s , [MASK] , [SEP]",morphemic,3.9716771121406715
234,interferencia,interferencia,sing,1,default,0.04519493132829666,singular,es,s,La interferencia [MASK],"[CLS] , La , interferencia , [MASK] , [SEP]",morphemic,3.0967703371864705
235,interferencia,interferencia,sing,1,default,0.00140288844704628,plural,son,s,La interferencia [MASK],"[CLS] , La , interferencia , [MASK] , [SEP]",morphemic,6.569221991324935
236,interferencia,intwrferencias,plur,4,default,0.006768244318664074,singular,es,s,Las intwrferencias [MASK],"[CLS] , Las , int , ##w , ##r , ##ferencias , [MASK] , [SEP]",morphemic,4.99551355823638
237,interferencia,intwrferencias,plur,4,default,0.04632698372006416,plural,son,s,Las intwrferencias [MASK],"[CLS] , Las , int , ##w , ##r , ##ferencias , [MASK] , [SEP]",morphemic,3.0720306859236732
238,interferencia,interferencia##s,plur,2,artificial,0.004832716193050146,singular,es,s,La interferencia##s [MASK],"[CLS] , La , interferencia , ##s , [MASK] , [SEP]",morphemic,5.332346610572561
239,interferencia,interferencia##s,plur,2,artificial,0.020331840962171555,plural,son,s,La interferencia##s [MASK],"[CLS] , La , interferencia , ##s , [MASK] , [SEP]",morphemic,3.895567101473541
240,coherencia,coherencia,sing,1,default,0.030443856492638588,singular,es,s,La coherencia [MASK],"[CLS] , La , coherencia , [MASK] , [SEP]",morphemic,3.491871062402365
241,coherencia,coherencia,sing,1,default,0.001322815427556634,plural,son,s,La coherencia [MASK],"[CLS] , La , coherencia , [MASK] , [SEP]",morphemic,6.627992914121022
242,coherencia,coheiencias,plur,2,default,0.00037911528488621116,singular,es,s,Las coheiencias [MASK],"[CLS] , Las , cohe , ##iencias , [MASK] , [SEP]",morphemic,7.8776702173779265
243,coherencia,coheiencias,plur,2,default,0.026568744331598282,plural,son,s,Las coheiencias [MASK],"[CLS] , Las , cohe , ##iencias , [MASK] , [SEP]",morphemic,3.62801977920565
244,coherencia,coherencia##s,plur,2,artificial,0.005461449734866619,singular,es,s,La coherencia##s [MASK],"[CLS] , La , coherencia , ##s , [MASK] , [SEP]",morphemic,5.210041005262969
245,coherencia,coherencia##s,plur,2,artificial,0.034608859568834305,plural,son,s,La coherencia##s [MASK],"[CLS] , La , coherencia , ##s , [MASK] , [SEP]",morphemic,3.3636455727927066
246,postura,postura,sing,1,default,0.08882251381874084,singular,es,s,La postura [MASK],"[CLS] , La , postura , [MASK] , [SEP]",morphemic,2.421115127123495
247,postura,postura,sing,1,default,0.0009537018486298621,plural,son,s,La postura [MASK],"[CLS] , La , postura , [MASK] , [SEP]",morphemic,6.955159463004582
248,postura,pjsturas,plur,4,default,0.0009133421117439866,singular,es,s,Las pjsturas [MASK],"[CLS] , Las , p , ##j , ##st , ##uras , [MASK] , [SEP]",morphemic,6.998400035897932
249,postura,pjsturas,plur,4,default,0.13560086488723755,plural,son,s,Las pjsturas [MASK],"[CLS] , Las , p , ##j , ##st , ##uras , [MASK] , [SEP]",morphemic,1.998039525271717
250,postura,postura##s,plur,2,artificial,0.010445915162563324,singular,es,s,La postura##s [MASK],"[CLS] , La , postura , ##s , [MASK] , [SEP]",morphemic,4.56154427052472
251,postura,postura##s,plur,2,artificial,0.016093159094452858,plural,son,s,La postura##s [MASK],"[CLS] , La , postura , ##s , [MASK] , [SEP]",morphemic,4.129360998253375
252,intestino,intestino,sing,1,default,0.024887431412935257,singular,es,s,El intestino [MASK],"[CLS] , El , intestino , [MASK] , [SEP]",morphemic,3.693392365479688
253,intestino,intestino,sing,1,default,0.001567935454659164,plural,son,s,El intestino [MASK],"[CLS] , El , intestino , [MASK] , [SEP]",morphemic,6.457995522021617
254,intestino,inteptinos,plur,3,default,0.00031016443972475827,singular,es,s,Los inteptinos [MASK],"[CLS] , Los , inte , ##pti , ##nos , [MASK] , [SEP]",morphemic,8.078407950399308
255,intestino,inteptinos,plur,3,default,0.05411438271403313,plural,son,s,Los inteptinos [MASK],"[CLS] , Los , inte , ##pti , ##nos , [MASK] , [SEP]",morphemic,2.9166552742291616
256,intestino,intestino##s,plur,2,artificial,0.004530285019427538,singular,es,s,El intestino##s [MASK],"[CLS] , El , intestino , ##s , [MASK] , [SEP]",morphemic,5.396970423270536
257,intestino,intestino##s,plur,2,artificial,0.023609818890690804,plural,son,s,El intestino##s [MASK],"[CLS] , El , intestino , ##s , [MASK] , [SEP]",morphemic,3.746092598787038
258,vertido,vertido,sing,1,default,0.06796342134475708,singular,es,s,El vertido [MASK],"[CLS] , El , vertido , [MASK] , [SEP]",morphemic,2.6887856399382835
259,vertido,vertido,sing,1,default,0.0022558856289833784,plural,son,s,El vertido [MASK],"[CLS] , El , vertido , [MASK] , [SEP]",morphemic,6.094212643004045
260,vertido,vertiyos,plur,2,default,0.000403682905016467,singular,es,s,Los vertiyos [MASK],"[CLS] , Los , verti , ##yos , [MASK] , [SEP]",morphemic,7.814880876762533
261,vertido,vertiyos,plur,2,default,0.05753680318593979,plural,son,s,Los vertiyos [MASK],"[CLS] , Los , verti , ##yos , [MASK] , [SEP]",morphemic,2.8553304805192843
262,vertido,vertido##s,plur,2,artificial,0.0012216559844091535,singular,es,s,El vertido##s [MASK],"[CLS] , El , vertido , ##s , [MASK] , [SEP]",morphemic,6.707547976353283
263,vertido,vertido##s,plur,2,artificial,0.06055464223027229,plural,son,s,El vertido##s [MASK],"[CLS] , El , vertido , ##s , [MASK] , [SEP]",morphemic,2.804209144204724
264,fracaso,fracaso,sing,1,default,0.028439214453101158,singular,es,s,El fracaso [MASK],"[CLS] , El , fracaso , [MASK] , [SEP]",morphemic,3.559986295627544
