,lemma,word_form,word_number,n_tokens,tokenization_type,adj_probs,adj_number,adj,affix,sentence,model_token_inputs,source,surprisal
151,sistema,sistema,sing,1,default,4.6273780185401847e-07,plural,grandes,s,El sistema [MASK],"[CLS] , El , sistema , [MASK] , [SEP]",single-token,14.586105245961214
152,sistema,sisteuas,plur,4,default,4.031283040717426e-08,singular,grande,s,Los sisteuas [MASK],"[CLS] , Los , sist , ##e , ##ua , ##s , [MASK] , [SEP]",single-token,17.02659604627705
153,sistema,sisteuas,plur,4,default,7.084635853971122e-06,plural,grandes,s,Los sisteuas [MASK],"[CLS] , Los , sist , ##e , ##ua , ##s , [MASK] , [SEP]",single-token,11.85758208290027
154,sistema,sistema##s,plur,2,artificial,1.3470129488268867e-05,singular,grande,s,El sistema##s [MASK],"[CLS] , El , sistema , ##s , [MASK] , [SEP]",single-token,11.215035954502174
155,sistema,sistema##s,plur,2,artificial,0.0003293643821962178,plural,grandes,s,El sistema##s [MASK],"[CLS] , El , sistema , ##s , [MASK] , [SEP]",single-token,8.018345875404663
156,ordenadore,ordenadore,sing,2,default,1.0687715985113755e-05,singular,grande,s,El ordenadore [MASK],"[CLS] , El , ordenador , ##e , [MASK] , [SEP]",single-token,11.446415514772147
157,ordenadore,ordenadore,sing,2,default,1.2974699075130047e-06,plural,grandes,s,El ordenadore [MASK],"[CLS] , El , ordenador , ##e , [MASK] , [SEP]",single-token,13.555094414843525
158,ordenadore,orlenadores,plur,3,default,1.0463410404781825e-07,singular,grande,s,Los orlenadores [MASK],"[CLS] , Los , or , ##len , ##adores , [MASK] , [SEP]",single-token,16.07279629593374
159,ordenadore,orlenadores,plur,3,default,6.07052515988471e-06,plural,grandes,s,Los orlenadores [MASK],"[CLS] , Los , or , ##len , ##adores , [MASK] , [SEP]",single-token,12.012065439356077
160,ordenadore,ordenadore##s,plur,3,artificial,1.4117744285613298e-05,singular,grande,s,El ordenadore##s [MASK],"[CLS] , El , ordenador , ##e , ##s , [MASK] , [SEP]",single-token,11.168078091804604
161,ordenadore,ordenadore##s,plur,3,artificial,5.391842023527715e-06,plural,grandes,s,El ordenadore##s [MASK],"[CLS] , El , ordenador , ##e , ##s , [MASK] , [SEP]",single-token,12.130623483090647
162,práctica,práctica,sing,1,default,1.0967204389089602e-06,singular,grande,s,La práctica [MASK],"[CLS] , La , práctica , [MASK] , [SEP]",single-token,13.723186250617372
163,práctica,práctica,sing,1,default,5.809642544818416e-09,plural,grandes,s,La práctica [MASK],"[CLS] , La , práctica , [MASK] , [SEP]",single-token,18.963746792102917
164,práctica,arácticas,plur,3,default,2.6236765648945948e-08,singular,grande,s,Las arácticas [MASK],"[CLS] , Las , ar , ##áctica , ##s , [MASK] , [SEP]",single-token,17.456104140797507
165,práctica,arácticas,plur,3,default,8.419226105615962e-06,plural,grandes,s,Las arácticas [MASK],"[CLS] , Las , ar , ##áctica , ##s , [MASK] , [SEP]",single-token,11.68499264538119
166,práctica,práctica##s,plur,2,artificial,6.871454729662219e-07,singular,grande,s,La práctica##s [MASK],"[CLS] , La , práctica , ##s , [MASK] , [SEP]",single-token,14.190719816097614
167,práctica,práctica##s,plur,2,artificial,3.6608533264370635e-05,plural,grandes,s,La práctica##s [MASK],"[CLS] , La , práctica , ##s , [MASK] , [SEP]",single-token,10.215229195432283
168,medida,medida,sing,1,default,2.033890996244736e-05,singular,grande,s,La medida [MASK],"[CLS] , La , medida , [MASK] , [SEP]",single-token,10.802974759613363
169,medida,medida,sing,1,default,2.5447954854485033e-08,plural,grandes,s,La medida [MASK],"[CLS] , La , medida , [MASK] , [SEP]",single-token,17.486630456531124
170,medida,medjdas,plur,3,default,1.7043807076788653e-07,singular,grande,s,Las medjdas [MASK],"[CLS] , Las , med , ##j , ##das , [MASK] , [SEP]",single-token,15.584893827506393
171,medida,medjdas,plur,3,default,1.0177167496294715e-05,plural,grandes,s,Las medjdas [MASK],"[CLS] , Las , med , ##j , ##das , [MASK] , [SEP]",single-token,11.49536382757266
172,medida,medida##s,plur,2,artificial,2.212930212408537e-06,singular,grande,s,La medida##s [MASK],"[CLS] , La , medida , ##s , [MASK] , [SEP]",single-token,13.02119303268021
173,medida,medida##s,plur,2,artificial,3.2063748221844435e-05,plural,grandes,s,La medida##s [MASK],"[CLS] , La , medida , ##s , [MASK] , [SEP]",single-token,10.34778450489534
174,programa,programa,sing,1,default,4.463057848624885e-06,singular,grande,s,El programa [MASK],"[CLS] , El , programa , [MASK] , [SEP]",single-token,12.319676410576164
175,programa,programa,sing,1,default,3.539421555842637e-08,plural,grandes,s,El programa [MASK],"[CLS] , El , programa , [MASK] , [SEP]",single-token,17.156717432462635
176,programa,proyramas,plur,4,default,2.0984352033792675e-08,singular,grande,s,Los proyramas [MASK],"[CLS] , Los , pro , ##y , ##ram , ##as , [MASK] , [SEP]",single-token,17.679488818226684
177,programa,proyramas,plur,4,default,5.166166829440044e-06,plural,grandes,s,Los proyramas [MASK],"[CLS] , Los , pro , ##y , ##ram , ##as , [MASK] , [SEP]",single-token,12.173379570076083
178,programa,programa##s,plur,2,artificial,2.6924396934191464e-06,singular,grande,s,El programa##s [MASK],"[CLS] , El , programa , ##s , [MASK] , [SEP]",single-token,12.825062826154024
179,programa,programa##s,plur,2,artificial,8.773401350481436e-05,plural,grandes,s,El programa##s [MASK],"[CLS] , El , programa , ##s , [MASK] , [SEP]",single-token,9.341200894496824
180,fabricante,fabricante,sing,1,default,7.938807357277256e-06,singular,grande,s,El fabricante [MASK],"[CLS] , El , fabricante , [MASK] , [SEP]",single-token,11.743747500879447
181,fabricante,fabricante,sing,1,default,1.9442781251655106e-07,plural,grandes,s,El fabricante [MASK],"[CLS] , El , fabricante , [MASK] , [SEP]",single-token,15.453204886652617
182,fabricante,fasricantes,plur,4,default,2.3248579950063686e-08,singular,grande,s,Los fasricantes [MASK],"[CLS] , Los , fas , ##rica , ##n , ##tes , [MASK] , [SEP]",single-token,17.57702178419496
183,fabricante,fasricantes,plur,4,default,3.0789910852035973e-06,plural,grandes,s,Los fasricantes [MASK],"[CLS] , Los , fas , ##rica , ##n , ##tes , [MASK] , [SEP]",single-token,12.69090858438057
184,fabricante,fabricante##s,plur,2,artificial,2.925524768215837e-06,singular,grande,s,El fabricante##s [MASK],"[CLS] , El , fabricante , ##s , [MASK] , [SEP]",single-token,12.742036685435096
185,fabricante,fabricante##s,plur,2,artificial,9.041202429216355e-05,plural,grandes,s,El fabricante##s [MASK],"[CLS] , El , fabricante , ##s , [MASK] , [SEP]",single-token,9.31113328733001
186,consumidore,consumidore,sing,2,default,1.418820920662256e-05,singular,grande,s,El consumidore [MASK],"[CLS] , El , consumidor , ##e , [MASK] , [SEP]",single-token,11.16309927584003
187,consumidore,consumidore,sing,2,default,7.083885122938227e-08,plural,grandes,s,El consumidore [MASK],"[CLS] , El , consumidor , ##e , [MASK] , [SEP]",single-token,16.462858240575148
188,consumidore,copsumidores,plur,4,default,1.2243081926044397e-07,singular,grande,s,Los copsumidores [MASK],"[CLS] , Los , co , ##ps , ##umi , ##dores , [MASK] , [SEP]",single-token,15.915719707218809
189,consumidore,copsumidores,plur,4,default,1.548328873468563e-05,plural,grandes,s,Los copsumidores [MASK],"[CLS] , Los , co , ##ps , ##umi , ##dores , [MASK] , [SEP]",single-token,11.075749261806031
190,consumidore,consumidore##s,plur,3,artificial,6.988804216234712e-06,singular,grande,s,El consumidore##s [MASK],"[CLS] , El , consumidor , ##e , ##s , [MASK] , [SEP]",single-token,11.871201086991617
191,consumidore,consumidore##s,plur,3,artificial,2.572497805886087e-07,plural,grandes,s,El consumidore##s [MASK],"[CLS] , El , consumidor , ##e , ##s , [MASK] , [SEP]",single-token,15.173218315143759
192,recurso,recurso,sing,1,default,2.416076313238591e-06,singular,grande,s,El recurso [MASK],"[CLS] , El , recurso , [MASK] , [SEP]",single-token,12.933365691785175
193,recurso,recurso,sing,1,default,2.932369458363837e-09,plural,grandes,s,El recurso [MASK],"[CLS] , El , recurso , [MASK] , [SEP]",single-token,19.647455051868715
194,recurso,rfcursos,plur,4,default,2.8513227334769908e-08,singular,grande,s,Los rfcursos [MASK],"[CLS] , Los , r , ##f , ##curso , ##s , [MASK] , [SEP]",single-token,17.37289774033132
195,recurso,rfcursos,plur,4,default,7.504123004764551e-06,plural,grandes,s,Los rfcursos [MASK],"[CLS] , Los , r , ##f , ##curso , ##s , [MASK] , [SEP]",single-token,11.800057954501765
196,recurso,recurso##s,plur,2,artificial,6.061632575438125e-06,singular,grande,s,El recurso##s [MASK],"[CLS] , El , recurso , ##s , [MASK] , [SEP]",single-token,12.013531392277743
197,recurso,recurso##s,plur,2,artificial,5.727320967707783e-06,plural,grandes,s,El recurso##s [MASK],"[CLS] , El , recurso , ##s , [MASK] , [SEP]",single-token,12.07026268147348
198,tribunale,tribunale,sing,2,default,4.5399025111692026e-05,singular,grande,s,El tribunale [MASK],"[CLS] , El , tribunal , ##e , [MASK] , [SEP]",single-token,10.000019926458275
199,tribunale,tribunale,sing,2,default,2.5592992187739583e-06,plural,grandes,s,El tribunale [MASK],"[CLS] , El , tribunal , ##e , [MASK] , [SEP]",single-token,12.875777079613588
200,tribunale,tribunalen,plur,2,default,1.922504998219665e-05,singular,grande,s,Los tribunalen [MASK],"[CLS] , Los , tribunal , ##en , [MASK] , [SEP]",single-token,10.859296442721764
201,tribunale,tribunalen,plur,2,default,3.138790634693578e-05,plural,grandes,s,Los tribunalen [MASK],"[CLS] , Los , tribunal , ##en , [MASK] , [SEP]",single-token,10.369087887425438
202,tribunale,tribunale##s,plur,3,artificial,3.2945659768301994e-05,singular,grande,s,El tribunale##s [MASK],"[CLS] , El , tribunal , ##e , ##s , [MASK] , [SEP]",single-token,10.320651027442906
203,tribunale,tribunale##s,plur,3,artificial,2.26667252718471e-05,plural,grandes,s,El tribunale##s [MASK],"[CLS] , El , tribunal , ##e , ##s , [MASK] , [SEP]",single-token,10.694612555936953
204,caso,caso,sing,1,default,5.723100548493676e-05,singular,grande,s,El caso [MASK],"[CLS] , El , caso , [MASK] , [SEP]",single-token,9.768414752504226
205,caso,caso,sing,1,default,1.2713179842194222e-07,plural,grandes,s,El caso [MASK],"[CLS] , El , caso , [MASK] , [SEP]",single-token,15.878041505762232
206,caso,casms,plur,2,default,5.864261538590654e-07,singular,grande,s,Los casms [MASK],"[CLS] , Los , cas , ##ms , [MASK] , [SEP]",single-token,14.34921908665391
207,caso,casms,plur,2,default,9.247289563063532e-05,plural,grandes,s,Los casms [MASK],"[CLS] , Los , cas , ##ms , [MASK] , [SEP]",single-token,9.288594976594052
208,caso,caso##s,plur,2,artificial,9.169813893095125e-06,singular,grande,s,El caso##s [MASK],"[CLS] , El , caso , ##s , [MASK] , [SEP]",single-token,11.599593567093223
209,caso,caso##s,plur,2,artificial,0.00011302704660920426,plural,grandes,s,El caso##s [MASK],"[CLS] , El , caso , ##s , [MASK] , [SEP]",single-token,9.087883417367769
210,amenaza,amenaza,sing,1,default,4.997137511963956e-05,singular,grande,s,La amenaza [MASK],"[CLS] , La , amenaza , [MASK] , [SEP]",single-token,9.904060214082666
211,amenaza,amenaza,sing,1,default,1.3150024358310475e-07,plural,grandes,s,La amenaza [MASK],"[CLS] , La , amenaza , [MASK] , [SEP]",single-token,15.844257132987305
212,amenaza,amenazps,plur,3,default,1.587267632885414e-07,singular,grande,s,Las amenazps [MASK],"[CLS] , Las , amena , ##z , ##ps , [MASK] , [SEP]",single-token,15.656081582872748
213,amenaza,amenazps,plur,3,default,6.02241698288708e-06,plural,grandes,s,Las amenazps [MASK],"[CLS] , Las , amena , ##z , ##ps , [MASK] , [SEP]",single-token,12.020021887046028
214,amenaza,amenaza##s,plur,2,artificial,8.746595199227158e-07,singular,grande,s,La amenaza##s [MASK],"[CLS] , La , amenaza , ##s , [MASK] , [SEP]",single-token,13.949431146403988
215,amenaza,amenaza##s,plur,2,artificial,5.338483606465161e-05,plural,grandes,s,La amenaza##s [MASK],"[CLS] , La , amenaza , ##s , [MASK] , [SEP]",single-token,9.837983821151656
216,noticia,noticia,sing,1,default,0.0003738810191862285,singular,grande,s,La noticia [MASK],"[CLS] , La , noticia , [MASK] , [SEP]",single-token,7.891572941682096
217,noticia,noticia,sing,1,default,7.804675874467648e-07,plural,grandes,s,La noticia [MASK],"[CLS] , La , noticia , [MASK] , [SEP]",single-token,14.063372625788192
218,noticia,noticibs,plur,2,default,6.213243750607944e-07,singular,grande,s,Las noticibs [MASK],"[CLS] , Las , notici , ##bs , [MASK] , [SEP]",single-token,14.291412548293533
219,noticia,noticibs,plur,2,default,2.5800391085795127e-05,plural,grandes,s,Las noticibs [MASK],"[CLS] , Las , notici , ##bs , [MASK] , [SEP]",single-token,10.565120907787437
220,noticia,noticia##s,plur,2,artificial,3.632166681200033e-06,singular,grande,s,La noticia##s [MASK],"[CLS] , La , noticia , ##s , [MASK] , [SEP]",single-token,12.525681205877362
221,noticia,noticia##s,plur,2,artificial,7.815665594534948e-05,plural,grandes,s,La noticia##s [MASK],"[CLS] , La , noticia , ##s , [MASK] , [SEP]",single-token,9.456795335877006
222,diario,diario,sing,1,default,0.0005867169238626957,singular,grande,s,El diario [MASK],"[CLS] , El , diario , [MASK] , [SEP]",single-token,7.440968096594231
223,diario,diario,sing,1,default,1.0626750963638187e-06,plural,grandes,s,El diario [MASK],"[CLS] , El , diario , [MASK] , [SEP]",single-token,13.754721153147592
224,diario,riarios,plur,2,default,4.148459140651539e-07,singular,grande,s,Los riarios [MASK],"[CLS] , Los , ri , ##arios , [MASK] , [SEP]",single-token,14.695358677070702
225,diario,riarios,plur,2,default,1.4106065464147832e-05,plural,grandes,s,Los riarios [MASK],"[CLS] , Los , ri , ##arios , [MASK] , [SEP]",single-token,11.16890567831653
226,diario,diario##s,plur,2,artificial,5.946056262473576e-05,singular,grande,s,El diario##s [MASK],"[CLS] , El , diario , ##s , [MASK] , [SEP]",single-token,9.730197278200007
227,diario,diario##s,plur,2,artificial,0.0006629412528127432,plural,grandes,s,El diario##s [MASK],"[CLS] , El , diario , ##s , [MASK] , [SEP]",single-token,7.318824179829919
228,peligro,peligro,sing,1,default,1.793804949556943e-05,singular,grande,s,El peligro [MASK],"[CLS] , El , peligro , [MASK] , [SEP]",single-token,10.9285864310143
229,peligro,peligro,sing,1,default,1.0361262070546218e-07,plural,grandes,s,El peligro [MASK],"[CLS] , El , peligro , [MASK] , [SEP]",single-token,16.08260669305937
230,peligro,pelxgros,plur,3,default,1.1514949704860555e-07,singular,grande,s,Los pelxgros [MASK],"[CLS] , Los , pel , ##x , ##gros , [MASK] , [SEP]",single-token,15.97703457848252
231,peligro,pelxgros,plur,3,default,4.438384621607838e-06,plural,grandes,s,Los pelxgros [MASK],"[CLS] , Los , pel , ##x , ##gros , [MASK] , [SEP]",single-token,12.325220071682335
232,peligro,peligro##s,plur,2,artificial,2.782066530926386e-06,singular,grande,s,El peligro##s [MASK],"[CLS] , El , peligro , ##s , [MASK] , [SEP]",single-token,12.792316549965948
233,peligro,peligro##s,plur,2,artificial,8.706288645043969e-05,plural,grandes,s,El peligro##s [MASK],"[CLS] , El , peligro , ##s , [MASK] , [SEP]",single-token,9.348879867663795
234,fondo,fondo,sing,1,default,0.00016749736096244305,singular,grande,s,El fondo [MASK],"[CLS] , El , fondo , [MASK] , [SEP]",single-token,8.694542962271372
235,fondo,fondo,sing,1,default,4.245562479354703e-07,plural,grandes,s,El fondo [MASK],"[CLS] , El , fondo , [MASK] , [SEP]",single-token,14.672221336002401
236,fondo,foados,plur,2,default,1.1126538765893201e-06,singular,grande,s,Los foados [MASK],"[CLS] , Los , fo , ##ados , [MASK] , [SEP]",single-token,13.708762516435453
237,fondo,foados,plur,2,default,3.524877683958039e-05,plural,grandes,s,Los foados [MASK],"[CLS] , Los , fo , ##ados , [MASK] , [SEP]",single-token,10.253079728894413
238,fondo,fondo##s,plur,2,artificial,7.195646958280122e-06,singular,grande,s,El fondo##s [MASK],"[CLS] , El , fondo , ##s , [MASK] , [SEP]",single-token,11.842034303907731
239,fondo,fondo##s,plur,2,artificial,0.00011009129229933023,plural,grandes,s,El fondo##s [MASK],"[CLS] , El , fondo , ##s , [MASK] , [SEP]",single-token,9.114200606379415
240,bolsa,bolsa,sing,1,default,0.00014400685904547572,singular,grande,s,La bolsa [MASK],"[CLS] , La , bolsa , [MASK] , [SEP]",single-token,8.845649627262405
241,bolsa,bolsa,sing,1,default,4.1848875298455823e-07,plural,grandes,s,La bolsa [MASK],"[CLS] , La , bolsa , [MASK] , [SEP]",single-token,14.686615821966878
242,bolsa,boysas,plur,2,default,1.4239020629247534e-07,singular,grande,s,Las boysas [MASK],"[CLS] , Las , boy , ##sas , [MASK] , [SEP]",single-token,15.764694616369704
243,bolsa,boysas,plur,2,default,1.7260381355299614e-05,plural,grandes,s,Las boysas [MASK],"[CLS] , Las , boy , ##sas , [MASK] , [SEP]",single-token,10.967096777808024
244,bolsa,bolsa##s,plur,2,artificial,4.0601844375487417e-07,singular,grande,s,La bolsa##s [MASK],"[CLS] , La , bolsa , ##s , [MASK] , [SEP]",single-token,14.716867250408827
245,bolsa,bolsa##s,plur,2,artificial,1.596823312866036e-05,plural,grandes,s,La bolsa##s [MASK],"[CLS] , La , bolsa , ##s , [MASK] , [SEP]",single-token,11.044909238760987
246,modelo,modelo,sing,1,default,1.6685693481122144e-05,singular,grande,s,El modelo [MASK],"[CLS] , El , modelo , [MASK] , [SEP]",single-token,11.000958883476795
247,modelo,modelo,sing,1,default,6.739038838077249e-08,plural,grandes,s,El modelo [MASK],"[CLS] , El , modelo , [MASK] , [SEP]",single-token,16.51276343482382
248,modelo,modelop,plur,2,default,1.868951358119375e-07,singular,grande,s,Los modelop [MASK],"[CLS] , Los , modelo , ##p , [MASK] , [SEP]",single-token,15.492718148441877
249,modelo,modelop,plur,2,default,1.3343795217224397e-05,plural,grandes,s,Los modelop [MASK],"[CLS] , Los , modelo , ##p , [MASK] , [SEP]",single-token,11.224459058896667
250,modelo,modelo##s,plur,2,artificial,1.015670750348363e-05,singular,grande,s,El modelo##s [MASK],"[CLS] , El , modelo , ##s , [MASK] , [SEP]",single-token,11.497376232951977
251,modelo,modelo##s,plur,2,artificial,0.0002247096854262054,plural,grandes,s,El modelo##s [MASK],"[CLS] , El , modelo , ##s , [MASK] , [SEP]",single-token,8.400701275891496
252,norma,norma,sing,1,default,8.571432772441767e-07,singular,grande,s,La norma [MASK],"[CLS] , La , norma , [MASK] , [SEP]",single-token,13.969660747673446
253,norma,norma,sing,1,default,2.021559142306728e-09,plural,grandes,s,La norma [MASK],"[CLS] , La , norma , [MASK] , [SEP]",single-token,20.019396770631253
254,norma,narmas,plur,2,default,1.4342626855068374e-06,singular,grande,s,Las narmas [MASK],"[CLS] , Las , nar , ##mas , [MASK] , [SEP]",single-token,13.45485964880643
