,lemma,word_form,word_number,n_tokens,tokenization_type,adj_probs,adj_number,adj,affix,sentence,model_token_inputs,source,surprisal
139,décima,décima,sing,1,default,1.3952380584214552e-07,plural,grandes,s,[MASK] décima [MASK],"[CLS] , [MASK] , décima , [MASK] , [SEP]",morphemic,15.785030599046074
140,décima,décisas,plur,3,default,9.870880603557453e-06,singular,grande,s,[MASK] décisas [MASK],"[CLS] , [MASK] , déc , ##isa , ##s , [MASK] , [SEP]",morphemic,11.525921488280185
141,décima,décisas,plur,3,default,0.00031474328716285527,plural,grandes,s,[MASK] décisas [MASK],"[CLS] , [MASK] , déc , ##isa , ##s , [MASK] , [SEP]",morphemic,8.063753212787967
142,décima,décima##s,plur,2,artificial,1.8658694216355798e-06,singular,grande,s,[MASK] décima##s [MASK],"[CLS] , La , décima , ##s , [MASK] , [SEP]",morphemic,13.191783435674932
143,décima,décima##s,plur,2,artificial,5.732089630328119e-05,plural,grandes,s,[MASK] décima##s [MASK],"[CLS] , La , décima , ##s , [MASK] , [SEP]",morphemic,9.766845318293319
144,funerale,funerale,sing,2,default,5.40221699338872e-05,singular,grande,s,[MASK] funerale [MASK],"[CLS] , [MASK] , funeral , ##e , [MASK] , [SEP]",morphemic,9.826116041323125
145,funerale,funerale,sing,2,default,6.5250542320427485e-06,plural,grandes,s,[MASK] funerale [MASK],"[CLS] , [MASK] , funeral , ##e , [MASK] , [SEP]",morphemic,11.939861293365881
146,funerale,funeralqs,plur,3,default,1.3096185284666717e-05,singular,grande,s,[MASK] funeralqs [MASK],"[CLS] , [MASK] , funeral , ##q , ##s , [MASK] , [SEP]",morphemic,11.243189569807779
147,funerale,funeralqs,plur,3,default,7.244822336360812e-05,plural,grandes,s,[MASK] funeralqs [MASK],"[CLS] , [MASK] , funeral , ##q , ##s , [MASK] , [SEP]",morphemic,9.532638411739692
148,funerale,funerale##s,plur,3,artificial,1.532465103082359e-05,singular,grande,s,[MASK] funerale##s [MASK],"[CLS] , El , funeral , ##e , ##s , [MASK] , [SEP]",morphemic,11.08604784763627
149,funerale,funerale##s,plur,3,artificial,2.033662713074591e-05,plural,grandes,s,[MASK] funerale##s [MASK],"[CLS] , El , funeral , ##e , ##s , [MASK] , [SEP]",morphemic,10.803087005541357
150,peruano,peruano,sing,1,default,6.752635817974806e-05,singular,grande,s,[MASK] peruano [MASK],"[CLS] , [MASK] , peruano , [MASK] , [SEP]",morphemic,9.602992544755951
151,peruano,peruano,sing,1,default,3.6275284287512477e-07,plural,grandes,s,[MASK] peruano [MASK],"[CLS] , [MASK] , peruano , [MASK] , [SEP]",morphemic,14.82954410820352
152,peruano,peruanoo,plur,2,default,8.582855662098154e-05,singular,grande,s,[MASK] peruanoo [MASK],"[CLS] , [MASK] , peruano , ##o , [MASK] , [SEP]",morphemic,9.363158779094858
153,peruano,peruanoo,plur,2,default,1.0291148555552354e-06,plural,grandes,s,[MASK] peruanoo [MASK],"[CLS] , [MASK] , peruano , ##o , [MASK] , [SEP]",morphemic,13.786811488725867
154,peruano,peruano##s,plur,2,artificial,4.607687060342869e-06,singular,grande,s,[MASK] peruano##s [MASK],"[CLS] , El , peruano , ##s , [MASK] , [SEP]",morphemic,12.287784549128807
155,peruano,peruano##s,plur,2,artificial,7.769573130644858e-05,plural,grandes,s,[MASK] peruano##s [MASK],"[CLS] , El , peruano , ##s , [MASK] , [SEP]",morphemic,9.462710240240773
156,venezolano,venezolano,sing,1,default,4.238118344801478e-05,singular,grande,s,[MASK] venezolano [MASK],"[CLS] , [MASK] , venezolano , [MASK] , [SEP]",morphemic,10.068806080832205
157,venezolano,venezolano,sing,1,default,2.8100760118832113e-07,plural,grandes,s,[MASK] venezolano [MASK],"[CLS] , [MASK] , venezolano , [MASK] , [SEP]",morphemic,15.084884117486277
158,venezolano,vetezolanos,plur,3,default,2.707262410694966e-06,singular,grande,s,[MASK] vetezolanos [MASK],"[CLS] , [MASK] , vete , ##zol , ##anos , [MASK] , [SEP]",morphemic,12.819572614204283
159,venezolano,vetezolanos,plur,3,default,0.00029641998116858304,plural,grandes,s,[MASK] vetezolanos [MASK],"[CLS] , [MASK] , vete , ##zol , ##anos , [MASK] , [SEP]",morphemic,8.123733253965016
160,venezolano,venezolano##s,plur,2,artificial,4.847990112466505e-06,singular,grande,s,[MASK] venezolano##s [MASK],"[CLS] , El , venezolano , ##s , [MASK] , [SEP]",morphemic,12.236946348707075
161,venezolano,venezolano##s,plur,2,artificial,0.00016750388022046536,plural,grandes,s,[MASK] venezolano##s [MASK],"[CLS] , El , venezolano , ##s , [MASK] , [SEP]",morphemic,8.694504041472154
162,cuartele,cuartele,sing,2,default,2.9664304747711867e-05,singular,grande,s,[MASK] cuartele [MASK],"[CLS] , [MASK] , cuartel , ##e , [MASK] , [SEP]",morphemic,10.425566095315373
163,cuartele,cuartele,sing,2,default,5.993060312903253e-06,plural,grandes,s,[MASK] cuartele [MASK],"[CLS] , [MASK] , cuartel , ##e , [MASK] , [SEP]",morphemic,12.024908372647117
164,cuartele,cuawteles,plur,3,default,1.366305150440894e-05,singular,grande,s,[MASK] cuawteles [MASK],"[CLS] , [MASK] , cua , ##w , ##teles , [MASK] , [SEP]",morphemic,11.200815338988377
165,cuartele,cuawteles,plur,3,default,0.0001365633070236072,plural,grandes,s,[MASK] cuawteles [MASK],"[CLS] , [MASK] , cua , ##w , ##teles , [MASK] , [SEP]",morphemic,8.898722263136808
166,cuartele,cuartele##s,plur,3,artificial,3.123987698927522e-05,singular,grande,s,[MASK] cuartele##s [MASK],"[CLS] , El , cuartel , ##e , ##s , [MASK] , [SEP]",morphemic,10.373815170603768
167,cuartele,cuartele##s,plur,3,artificial,0.00011222357716178522,plural,grandes,s,[MASK] cuartele##s [MASK],"[CLS] , El , cuartel , ##e , ##s , [MASK] , [SEP]",morphemic,9.095017451819198
168,derecha,derecha,sing,1,default,0.00012515457638073713,singular,grande,s,[MASK] derecha [MASK],"[CLS] , [MASK] , derecha , [MASK] , [SEP]",morphemic,8.985960973589755
169,derecha,derecha,sing,1,default,3.0308440273074666e-06,plural,grandes,s,[MASK] derecha [MASK],"[CLS] , [MASK] , derecha , [MASK] , [SEP]",morphemic,12.706669420365607
170,derecha,derehhas,plur,3,default,1.594661625858862e-05,singular,grande,s,[MASK] derehhas [MASK],"[CLS] , [MASK] , dere , ##h , ##has , [MASK] , [SEP]",morphemic,11.046263898036687
171,derecha,derehhas,plur,3,default,0.00029460544465109706,plural,grandes,s,[MASK] derehhas [MASK],"[CLS] , [MASK] , dere , ##h , ##has , [MASK] , [SEP]",morphemic,8.129873572602461
172,derecha,derecha##s,plur,2,artificial,5.773333668912528e-06,singular,grande,s,[MASK] derecha##s [MASK],"[CLS] , La , derecha , ##s , [MASK] , [SEP]",morphemic,12.06226088537237
173,derecha,derecha##s,plur,2,artificial,1.785415042832028e-05,plural,grandes,s,[MASK] derecha##s [MASK],"[CLS] , La , derecha , ##s , [MASK] , [SEP]",morphemic,10.93327455977378
174,invento,invento,sing,1,default,0.0002552338701207191,singular,grande,s,[MASK] invento [MASK],"[CLS] , [MASK] , invento , [MASK] , [SEP]",morphemic,8.273330295391373
175,invento,invento,sing,1,default,6.970140020712279e-06,plural,grandes,s,[MASK] invento [MASK],"[CLS] , [MASK] , invento , [MASK] , [SEP]",morphemic,11.873875244338779
176,invento,dnventos,plur,4,default,5.58862211619271e-06,singular,grande,s,[MASK] dnventos [MASK],"[CLS] , [MASK] , d , ##n , ##vent , ##os , [MASK] , [SEP]",morphemic,12.094777792023217
177,invento,dnventos,plur,4,default,0.0005057744565419853,plural,grandes,s,[MASK] dnventos [MASK],"[CLS] , [MASK] , d , ##n , ##vent , ##os , [MASK] , [SEP]",morphemic,7.589419726106865
178,invento,invento##s,plur,2,artificial,4.0791186961541825e-07,singular,grande,s,[MASK] invento##s [MASK],"[CLS] , El , invento , ##s , [MASK] , [SEP]",morphemic,14.712214691719435
179,invento,invento##s,plur,2,artificial,5.515206794370897e-05,plural,grandes,s,[MASK] invento##s [MASK],"[CLS] , El , invento , ##s , [MASK] , [SEP]",morphemic,9.805416316254982
180,absurdo,absurdo,sing,1,default,8.470124157611281e-05,singular,grande,s,[MASK] absurdo [MASK],"[CLS] , [MASK] , absurdo , [MASK] , [SEP]",morphemic,9.376380297899972
181,absurdo,absurdo,sing,1,default,8.279963594759465e-07,plural,grandes,s,[MASK] absurdo [MASK],"[CLS] , [MASK] , absurdo , [MASK] , [SEP]",morphemic,14.004257079338998
182,absurdo,obsurdos,plur,3,default,3.402862603252288e-06,singular,grande,s,[MASK] obsurdos [MASK],"[CLS] , [MASK] , obs , ##ur , ##dos , [MASK] , [SEP]",morphemic,12.590893538443595
183,absurdo,obsurdos,plur,3,default,0.0008095132070593536,plural,grandes,s,[MASK] obsurdos [MASK],"[CLS] , [MASK] , obs , ##ur , ##dos , [MASK] , [SEP]",morphemic,7.119077469897087
184,absurdo,absurdo##s,plur,2,artificial,6.896898412378505e-06,singular,grande,s,[MASK] absurdo##s [MASK],"[CLS] , El , absurdo , ##s , [MASK] , [SEP]",morphemic,11.884438752871311
185,absurdo,absurdo##s,plur,2,artificial,9.795492951525375e-05,plural,grandes,s,[MASK] absurdo##s [MASK],"[CLS] , El , absurdo , ##s , [MASK] , [SEP]",morphemic,9.231003087987053
186,tristeza,tristeza,sing,1,default,0.000368137116311118,singular,grande,s,[MASK] tristeza [MASK],"[CLS] , [MASK] , tristeza , [MASK] , [SEP]",morphemic,7.9070550905214745
187,tristeza,tristeza,sing,1,default,8.270731996162795e-06,plural,grandes,s,[MASK] tristeza [MASK],"[CLS] , [MASK] , tristeza , [MASK] , [SEP]",morphemic,11.702787540613148
188,tristeza,txistezas,plur,4,default,4.81461256640614e-06,singular,grande,s,[MASK] txistezas [MASK],"[CLS] , [MASK] , t , ##xis , ##teza , ##s , [MASK] , [SEP]",morphemic,12.243854979834
189,tristeza,txistezas,plur,4,default,0.0012070666998624802,plural,grandes,s,[MASK] txistezas [MASK],"[CLS] , [MASK] , t , ##xis , ##teza , ##s , [MASK] , [SEP]",morphemic,6.719562077529873
190,tristeza,tristeza##s,plur,2,artificial,2.0643992684199475e-06,singular,grande,s,[MASK] tristeza##s [MASK],"[CLS] , La , tristeza , ##s , [MASK] , [SEP]",morphemic,13.090671285050924
191,tristeza,tristeza##s,plur,2,artificial,7.143400580389425e-05,plural,grandes,s,[MASK] tristeza##s [MASK],"[CLS] , La , tristeza , ##s , [MASK] , [SEP]",morphemic,9.546736530236908
192,monarca,monarca,sing,1,default,2.8777933039236814e-05,singular,grande,s,[MASK] monarca [MASK],"[CLS] , [MASK] , monarca , [MASK] , [SEP]",morphemic,10.455901678429674
193,monarca,monarca,sing,1,default,2.606593625387177e-06,plural,grandes,s,[MASK] monarca [MASK],"[CLS] , [MASK] , monarca , [MASK] , [SEP]",morphemic,12.85746631341897
194,monarca,monzrcas,plur,4,default,2.3089551177690737e-05,singular,grande,s,[MASK] monzrcas [MASK],"[CLS] , [MASK] , mon , ##z , ##r , ##cas , [MASK] , [SEP]",morphemic,10.676130372738685
195,monarca,monzrcas,plur,4,default,0.0007865667575970292,plural,grandes,s,[MASK] monzrcas [MASK],"[CLS] , [MASK] , mon , ##z , ##r , ##cas , [MASK] , [SEP]",morphemic,7.147832959732923
196,monarca,monarca##s,plur,2,artificial,9.389721356001246e-08,singular,grande,s,[MASK] monarca##s [MASK],"[CLS] , El , monarca , ##s , [MASK] , [SEP]",morphemic,16.18106512571975
197,monarca,monarca##s,plur,2,artificial,3.2536452636122704e-05,plural,grandes,s,[MASK] monarca##s [MASK],"[CLS] , El , monarca , ##s , [MASK] , [SEP]",morphemic,10.33314947760086
198,subida,subida,sing,1,default,0.00029596409876830876,singular,grande,s,[MASK] subida [MASK],"[CLS] , [MASK] , subida , [MASK] , [SEP]",morphemic,8.125272398941094
199,subida,subida,sing,1,default,1.4358047337736934e-05,plural,grandes,s,[MASK] subida [MASK],"[CLS] , [MASK] , subida , [MASK] , [SEP]",morphemic,11.151199982856445
200,subida,subiñas,plur,3,default,7.214848210423952e-06,singular,grande,s,[MASK] subiñas [MASK],"[CLS] , [MASK] , sub , ##i , ##ñas , [MASK] , [SEP]",morphemic,11.839369404016022
201,subida,subiñas,plur,3,default,0.0005053014028817415,plural,grandes,s,[MASK] subiñas [MASK],"[CLS] , [MASK] , sub , ##i , ##ñas , [MASK] , [SEP]",morphemic,7.590355469335926
202,subida,subida##s,plur,2,artificial,2.1233511233731406e-06,singular,grande,s,[MASK] subida##s [MASK],"[CLS] , La , subida , ##s , [MASK] , [SEP]",morphemic,13.062514998728712
203,subida,subida##s,plur,2,artificial,9.413054067408666e-05,plural,grandes,s,[MASK] subida##s [MASK],"[CLS] , La , subida , ##s , [MASK] , [SEP]",morphemic,9.270828008513359
204,queso,queso,sing,1,default,7.998322689672932e-05,singular,grande,s,[MASK] queso [MASK],"[CLS] , [MASK] , queso , [MASK] , [SEP]",morphemic,9.433693609063802
205,queso,queso,sing,1,default,1.1661626558634453e-05,plural,grandes,s,[MASK] queso [MASK],"[CLS] , [MASK] , queso , [MASK] , [SEP]",morphemic,11.359206887745758
206,queso,quebos,plur,2,default,1.8442466171109118e-05,singular,grande,s,[MASK] quebos [MASK],"[CLS] , [MASK] , que , ##bos , [MASK] , [SEP]",morphemic,10.900854608479504
207,queso,quebos,plur,2,default,0.001002869801595807,plural,grandes,s,[MASK] quebos [MASK],"[CLS] , [MASK] , que , ##bos , [MASK] , [SEP]",morphemic,6.904889587405514
208,queso,queso##s,plur,2,artificial,1.3006035715079634e-06,singular,grande,s,[MASK] queso##s [MASK],"[CLS] , El , queso , ##s , [MASK] , [SEP]",morphemic,13.552682115468718
209,queso,queso##s,plur,2,artificial,9.820635750656947e-05,plural,grandes,s,[MASK] queso##s [MASK],"[CLS] , El , queso , ##s , [MASK] , [SEP]",morphemic,9.228439604306658
210,pesa,pesa,sing,1,default,0.00012461577716749161,singular,grande,s,[MASK] pesa [MASK],"[CLS] , [MASK] , pesa , [MASK] , [SEP]",morphemic,8.990275337094841
211,pesa,pesa,sing,1,default,4.9701837269822136e-05,plural,grandes,s,[MASK] pesa [MASK],"[CLS] , [MASK] , pesa , [MASK] , [SEP]",morphemic,9.90946865834532
212,pesa,pelas,plur,2,default,1.1773725418606773e-05,singular,grande,s,[MASK] pelas [MASK],"[CLS] , [MASK] , pel , ##as , [MASK] , [SEP]",morphemic,11.349640168624981
213,pesa,pelas,plur,2,default,0.00010173007467528805,plural,grandes,s,[MASK] pelas [MASK],"[CLS] , [MASK] , pel , ##as , [MASK] , [SEP]",morphemic,9.193187579105135
214,pesa,pesa##s,plur,2,artificial,5.151290679350495e-06,singular,grande,s,[MASK] pesa##s [MASK],"[CLS] , La , pesa , ##s , [MASK] , [SEP]",morphemic,12.1762632573383
215,pesa,pesa##s,plur,2,artificial,7.819470192771405e-05,plural,grandes,s,[MASK] pesa##s [MASK],"[CLS] , La , pesa , ##s , [MASK] , [SEP]",morphemic,9.45630866299315
216,soledade,soledade,sing,2,default,0.00019643273844849318,singular,grande,s,[MASK] soledade [MASK],"[CLS] , [MASK] , soledad , ##e , [MASK] , [SEP]",morphemic,8.535190483224326
217,soledade,soledade,sing,2,default,1.2613588296517264e-05,plural,grandes,s,[MASK] soledade [MASK],"[CLS] , [MASK] , soledad , ##e , [MASK] , [SEP]",morphemic,11.280735888869922
218,soledade,soledadez,plur,2,default,0.0003741718246601522,singular,grande,s,[MASK] soledadez [MASK],"[CLS] , [MASK] , soledad , ##ez , [MASK] , [SEP]",morphemic,7.890795441827733
219,soledade,soledadez,plur,2,default,5.583146048593335e-06,plural,grandes,s,[MASK] soledadez [MASK],"[CLS] , [MASK] , soledad , ##ez , [MASK] , [SEP]",morphemic,12.095758132459428
220,soledade,soledade##s,plur,3,artificial,6.238387140911072e-05,singular,grande,s,[MASK] soledade##s [MASK],"[CLS] , La , soledad , ##e , ##s , [MASK] , [SEP]",morphemic,9.68220378700612
221,soledade,soledade##s,plur,3,artificial,4.4832590901933145e-06,plural,grandes,s,[MASK] soledade##s [MASK],"[CLS] , La , soledad , ##e , ##s , [MASK] , [SEP]",morphemic,12.315160300529833
222,miente,miente,sing,1,default,2.6172119760303758e-05,singular,grande,s,[MASK] miente [MASK],"[CLS] , [MASK] , miente , [MASK] , [SEP]",morphemic,10.550815845073023
223,miente,miente,sing,1,default,3.938036115869181e-06,plural,grandes,s,[MASK] miente [MASK],"[CLS] , [MASK] , miente , [MASK] , [SEP]",morphemic,12.444828406669744
224,miente,mienths,plur,4,default,4.2911833588732406e-05,singular,grande,s,[MASK] mienths [MASK],"[CLS] , [MASK] , mie , ##n , ##th , ##s , [MASK] , [SEP]",morphemic,10.056362928838306
225,miente,mienths,plur,4,default,0.0004762687021866441,plural,grandes,s,[MASK] mienths [MASK],"[CLS] , [MASK] , mie , ##n , ##th , ##s , [MASK] , [SEP]",morphemic,7.649528362611155
226,miente,miente##s,plur,2,artificial,1.4127331269264687e-05,singular,grande,s,[MASK] miente##s [MASK],"[CLS] , La , miente , ##s , [MASK] , [SEP]",morphemic,11.167399248938638
227,miente,miente##s,plur,2,artificial,2.67517680185847e-06,plural,grandes,s,[MASK] miente##s [MASK],"[CLS] , La , miente , ##s , [MASK] , [SEP]",morphemic,12.831495085647727
228,miseria,miseria,sing,1,default,0.0005830505397170782,singular,grande,s,[MASK] miseria [MASK],"[CLS] , [MASK] , miseria , [MASK] , [SEP]",morphemic,7.447236686319468
229,miseria,miseria,sing,1,default,5.254958978184732e-06,plural,grandes,s,[MASK] miseria [MASK],"[CLS] , [MASK] , miseria , [MASK] , [SEP]",morphemic,12.156338359910409
230,miseria,uiserias,plur,3,default,5.735989816457732e-06,singular,grande,s,[MASK] uiserias [MASK],"[CLS] , [MASK] , u , ##ise , ##rias , [MASK] , [SEP]",morphemic,12.068750230042008
231,miseria,uiserias,plur,3,default,0.00036978948628529906,plural,grandes,s,[MASK] uiserias [MASK],"[CLS] , [MASK] , u , ##ise , ##rias , [MASK] , [SEP]",morphemic,7.902576670228558
232,miseria,miseria##s,plur,2,artificial,7.129890036594588e-06,singular,grande,s,[MASK] miseria##s [MASK],"[CLS] , La , miseria , ##s , [MASK] , [SEP]",morphemic,11.851214746294504
233,miseria,miseria##s,plur,2,artificial,5.65674745303113e-05,plural,grandes,s,[MASK] miseria##s [MASK],"[CLS] , La , miseria , ##s , [MASK] , [SEP]",morphemic,9.780076392874067
234,interferencia,interferencia,sing,1,default,4.541599628282711e-05,singular,grande,s,[MASK] interferencia [MASK],"[CLS] , [MASK] , interferencia , [MASK] , [SEP]",morphemic,9.999646173943063
235,interferencia,interferencia,sing,1,default,3.6815981729887426e-06,plural,grandes,s,[MASK] interferencia [MASK],"[CLS] , [MASK] , interferencia , [MASK] , [SEP]",morphemic,12.512163613920121
236,interferencia,intwrferencias,plur,4,default,1.2642025467357598e-05,singular,grande,s,[MASK] intwrferencias [MASK],"[CLS] , [MASK] , int , ##w , ##r , ##ferencias , [MASK] , [SEP]",morphemic,11.278483939412352
237,interferencia,intwrferencias,plur,4,default,4.3965006625512615e-05,plural,grandes,s,[MASK] intwrferencias [MASK],"[CLS] , [MASK] , int , ##w , ##r , ##ferencias , [MASK] , [SEP]",morphemic,10.032116544433613
238,interferencia,interferencia##s,plur,2,artificial,4.4482800376499654e-07,singular,grande,s,[MASK] interferencia##s [MASK],"[CLS] , La , interferencia , ##s , [MASK] , [SEP]",morphemic,14.625578137887059
239,interferencia,interferencia##s,plur,2,artificial,1.2217021321703214e-05,plural,grandes,s,[MASK] interferencia##s [MASK],"[CLS] , La , interferencia , ##s , [MASK] , [SEP]",morphemic,11.312680388295187
240,coherencia,coherencia,sing,1,default,2.6812233045347966e-05,singular,grande,s,[MASK] coherencia [MASK],"[CLS] , [MASK] , coherencia , [MASK] , [SEP]",morphemic,10.526652317676263
241,coherencia,coherencia,sing,1,default,5.930696261202684e-06,plural,grandes,s,[MASK] coherencia [MASK],"[CLS] , [MASK] , coherencia , [MASK] , [SEP]",morphemic,12.035368938490778
242,coherencia,coheiencias,plur,2,default,2.6465665996511234e-06,singular,grande,s,[MASK] coheiencias [MASK],"[CLS] , [MASK] , cohe , ##iencias , [MASK] , [SEP]",morphemic,12.842247380784155
243,coherencia,coheiencias,plur,2,default,0.0008491258486174047,plural,grandes,s,[MASK] coheiencias [MASK],"[CLS] , [MASK] , cohe , ##iencias , [MASK] , [SEP]",morphemic,7.071303151051094
244,coherencia,coherencia##s,plur,2,artificial,4.498692618426503e-08,singular,grande,s,[MASK] coherencia##s [MASK],"[CLS] , La , coherencia , ##s , [MASK] , [SEP]",morphemic,16.916893918626442
245,coherencia,coherencia##s,plur,2,artificial,1.8301529962627683e-06,plural,grandes,s,[MASK] coherencia##s [MASK],"[CLS] , La , coherencia , ##s , [MASK] , [SEP]",morphemic,13.211110990090432
246,postura,postura,sing,1,default,1.1639988770184573e-05,singular,grande,s,[MASK] postura [MASK],"[CLS] , [MASK] , postura , [MASK] , [SEP]",morphemic,11.361064080422222
247,postura,postura,sing,1,default,1.1342044672346674e-06,plural,grandes,s,[MASK] postura [MASK],"[CLS] , [MASK] , postura , [MASK] , [SEP]",morphemic,13.689579062708512
